"MaMi" "kNN"
"1" 0.887372802960222 0.889916743755782
"2" 0.824222222222222 0.824444444444444
"3" 0.819791666666667 0.820416666666667
"4" 0.855769230769231 0.857517482517482
"5" 0.907835144927536 0.907608695652174
"6" 0.820074005550416 0.820536540240518
"7" 0.871877691645133 0.885443583118002
"8" 0.844882246376812 0.845108695652174
"9" 0.854166666666667 0.857142857142857
"10" 0.830249768732655 0.850138760407031
"11" 0.761333333333333 0.753333333333333
"12" 0.865384615384615 0.869318181818182
"13" 0.860165118679051 0.86171310629515
"14" 0.843541666666667 0.849166666666667
"15" 0.936875 0.939583333333333
"16" 0.84375 0.851973684210526
"17" 0.941041666666667 0.943333333333333
"18" 0.91304347826087 0.915307971014493
"19" 0.876184323858742 0.880706287683032
"20" 0.836993970714901 0.840654608096469
"21" 0.797641073080481 0.806197964847364
"22" 0.799411269974769 0.805298570227082
"23" 0.87775 0.878
"24" 0.82518115942029 0.826992753623188
"25" 0.897083333333333 0.904583333333333
"26" 0.785183566433566 0.785839160839161
"27" 0.791940789473684 0.792763157894737
"28" 0.878279883381924 0.887269193391642
"29" 0.911555555555555 0.918666666666667
"30" 0.866 0.8685
"31" 0.834239130434782 0.846920289855073
"32" 0.797353184449959 0.80893300248139
"33" 0.824005550416281 0.826086956521739
"34" 0.832666666666667 0.841333333333333
"35" 0.8305 0.8415
"36" 0.836734693877551 0.844387755102041
"37" 0.880222222222222 0.889777777777778
"38" 0.893397813288478 0.897813288477712
"39" 0.865646258503401 0.867832847424684
"40" 0.829777777777778 0.834222222222222
"41" 0.806429232192414 0.812673450508788
"42" 0.847245065789474 0.853618421052632
"43" 0.789909015715467 0.796939619520265
"44" 0.851190476190476 0.852040816326531
"45" 0.930506993006993 0.939685314685315
"46" 0.833333333333333 0.842666666666667
"47" 0.811467444120505 0.814382896015549
"48" 0.824504737295435 0.840223944875108
"49" 0.825555555555556 0.834222222222222
"50" 0.771853146853147 0.774475524475524
"51" 0.800917832167832 0.799388111888112
"52" 0.887001811594203 0.90036231884058
"53" 0.915159345391903 0.914728682170543
"54" 0.831041666666667 0.835416666666667
"55" 0.849483204134367 0.861757105943152
"56" 0.901998299319728 0.905612244897959
"57" 0.871777777777778 0.878222222222222
"58" 0.915482954545455 0.922348484848485
"59" 0.757227891156463 0.764455782312925
"60" 0.898910984848485 0.910984848484849
"61" 0.895079899074853 0.897392767031119
"62" 0.902462121212121 0.913825757575758
"63" 0.812666666666667 0.819555555555556
"64" 0.867103984450923 0.880466472303207
"65" 0.852713178294574 0.853574504737295
"66" 0.839650145772595 0.840621963070943
"67" 0.852928509905254 0.864771748492679
"68" 0.890444444444444 0.891555555555556
"69" 0.817614125753661 0.824720068906115
"70" 0.796164772727273 0.79782196969697
"71" 0.793712316968131 0.79328165374677
"72" 0.924005681818182 0.927556818181818
"73" 0.85118006993007 0.855769230769231
"74" 0.791041666666667 0.807083333333333
"75" 0.790745290745291 0.80958230958231
"76" 0.836888888888889 0.842222222222222
"77" 0.846240942028986 0.855072463768116
"78" 0.876420454545455 0.880681818181818
"79" 0.941951896392229 0.951896392229417
"80" 0.831974637681159 0.836503623188406
"81" 0.860165118679051 0.861197110423117
"82" 0.834945332211943 0.837678721614802
"83" 0.83326048951049 0.835227272727273
"84" 0.87025 0.871
"85" 0.853 0.8585
"86" 0.816373728029602 0.824236817761332
"87" 0.826105442176871 0.83078231292517
"88" 0.839555555555556 0.843111111111111
"89" 0.916947014297729 0.916316232127839
"90" 0.815929565929566 0.835790335790336
"91" 0.804121376811594 0.807971014492754
"92" 0.830888888888889 0.835555555555556
"93" 0.901360544217687 0.906887755102041
"94" 0.887893356643357 0.880244755244755
"95" 0.930851063829787 0.924144310823312
"96" 0.812937062937063 0.821241258741259
"97" 0.901777777777778 0.914222222222222
"98" 0.874285714285714 0.879591836734694
"99" 0.852282515073213 0.846683893195521
"100" 0.842001748251748 0.851398601398601
