"MaMi" "kNN"
"1" 0.899137931034483 0.932758620689655
"2" 0.969866071428571 0.977678571428571
"3" 0.907366071428571 0.917410714285714
"4" 0.943181818181818 0.952922077922078
"5" 0.901785714285714 0.935267857142857
"6" 0.843434343434343 0.848484848484849
"7" 0.900925925925926 0.907407407407407
"8" 0.902901785714286 0.908482142857143
"9" 0.955645161290323 0.975806451612903
"10" 0.959259259259259 0.955555555555555
"11" 0.939935064935065 0.935064935064935
"12" 0.957070707070707 0.96969696969697
"13" 0.987723214285714 0.995535714285714
"14" 0.954637096774194 0.979838709677419
"15" 0.957407407407407 0.968518518518519
"16" 0.967532467532467 0.970779220779221
"17" 0.968965517241379 0.98448275862069
"18" 0.918518518518519 0.942592592592593
"19" 0.973214285714286 0.983766233766234
"20" 0.943965517241379 0.951724137931034
"21" 0.837962962962963 0.840740740740741
"22" 0.970689655172414 0.977586206896552
"23" 0.946759259259259 0.959876543209877
"24" 0.981331168831169 0.98538961038961
"25" 0.938271604938272 0.939814814814815
"26" 0.973275862068966 0.979310344827586
"27" 0.933571428571428 0.927142857142857
"28" 0.927777777777778 0.925925925925926
"29" 0.95414201183432 0.97189349112426
"30" 0.97037037037037 0.977777777777778
"31" 0.831896551724138 0.877586206896552
"32" 0.956481481481481 0.961111111111111
"33" 0.978703703703704 0.988888888888889
"34" 0.954241071428571 0.96875
"35" 0.970779220779221 0.969155844155844
"36" 0.967741935483871 0.977822580645161
"37" 0.988888888888889 0.996296296296296
"38" 0.934253246753247 0.951298701298701
"39" 0.814935064935065 0.827922077922078
"40" 0.986764705882353 0.988235294117647
"41" 0.966733870967742 0.987903225806452
"42" 0.948302469135802 0.969135802469136
"43" 0.843965517241379 0.851724137931035
"44" 0.959876543209877 0.981481481481481
"45" 0.92037037037037 0.931481481481481
"46" 0.944805194805195 0.956168831168831
"47" 0.982988165680473 0.983727810650888
"48" 0.940848214285714 0.970982142857143
"49" 0.988839285714286 0.984375
"50" 0.910185185185185 0.909259259259259
"51" 0.919642857142857 0.901785714285714
"52" 0.948302469135802 0.959876543209877
"53" 0.956653225806452 0.961693548387097
"54" 0.957589285714286 0.962053571428571
"55" 0.953472222222222 0.968055555555556
"56" 0.967592592592593 0.969135802469136
"57" 0.934151785714286 0.944196428571429
"58" 0.945689655172414 0.948275862068966
"59" 0.902777777777778 0.898148148148148
"60" 0.968434343434343 0.994949494949495
"61" 0.956034482758621 0.960344827586207
"62" 0.950925925925926 0.962962962962963
"63" 0.943518518518518 0.955555555555556
"64" 0.980555555555556 0.985185185185185
"65" 0.89616935483871 0.911290322580645
"66" 0.959319526627219 0.961538461538462
"67" 0.918103448275862 0.920689655172414
"68" 0.976010101010101 0.987373737373737
"69" 0.991935483870968 1
"70" 0.893965517241379 0.918965517241379
"71" 0.878086419753086 0.891975308641975
"72" 0.963383838383838 0.96969696969697
"73" 0.957661290322581 0.963709677419355
"74" 0.989814814814815 0.992592592592593
"75" 0.990384615384615 0.992603550295858
"76" 0.940848214285714 0.953125
"77" 0.977272727272727 0.982323232323232
"78" 0.963709677419355 0.971774193548387
"79" 0.895 0.911428571428571
"80" 0.858333333333333 0.877777777777778
"81" 0.920362903225806 0.92741935483871
"82" 0.928240740740741 0.919753086419753
"83" 0.950892857142857 0.959821428571429
"84" 0.962037037037037 0.959259259259259
"85" 0.960344827586207 0.974137931034483
"86" 0.914772727272727 0.949675324675325
"87" 0.937068965517241 0.948275862068966
"88" 0.996296296296296 0.990740740740741
"89" 0.968518518518519 0.974074074074074
"90" 0.945987654320988 0.964506172839506
"91" 0.99512987012987 0.99025974025974
"92" 0.978395061728395 0.976851851851852
"93" 0.927777777777778 0.946296296296296
"94" 0.955808080808081 0.967171717171717
"95" 0.978896103896104 0.983766233766234
"96" 0.896103896103896 0.887987012987013
"97" 0.980555555555556 0.987037037037037
"98" 0.946296296296296 0.959259259259259
"99" 0.895588235294118 0.911764705882353
"100" 0.977678571428571 0.982142857142857
