"MaMi" "kNN"
"1" 1 1
"2" 1 1
"3" 1 1
"4" 1 1
"5" 0.982251082251082 0.982792207792208
"6" 1 1
"7" 1 1
"8" 0.998971193415638 0.998971193415638
"9" 1 1
"10" 1 1
"11" 0.993434343434343 0.991694725028058
"12" 1 1
"13" 1 1
"14" 0.993897306397306 0.995791245791246
"15" 0.996745230078563 0.996745230078563
"16" 1 1
"17" 0.997222222222222 0.996643518518519
"18" 1 1
"19" 1 1
"20" 1 1
"21" 0.992374727668845 0.995642701525054
"22" 0.997008547008547 0.997435897435897
"23" 0.997685185185185 0.997685185185185
"24" 1 1
"25" 0.990811965811966 0.991452991452991
"26" 1 1
"27" 1 1
"28" 1 1
"29" 0.987244897959184 0.988095238095238
"30" 1 1
"31" 1 1
"32" 1 1
"33" 0.998724489795918 0.999149659863946
"34" 0.995555555555556 0.994444444444444
"35" 1 1
"36" 0.989467592592593 0.990046296296296
"37" 0.994107744107744 0.993265993265993
"38" 1 1
"39" 0.994871794871795 0.999145299145299
"40" 0.998397435897436 0.999198717948718
"41" 1 1
"42" 0.998027613412229 0.997534516765286
"43" 0.998412698412698 0.998809523809524
"44" 0.988562091503268 0.989787581699346
"45" 1 1
"46" 1 1
"47" 0.99862258953168 0.99862258953168
"48" 1 1
"49" 0.99702380952381 0.99702380952381
"50" 1 1
"51" 0.989225589225589 0.986644219977553
"52" 1 1
"53" 1 1
"54" 1 1
"55" 1 1
"56" 1 1
"57" 0.991504329004329 0.991450216450216
"58" 0.998626373626374 0.998626373626374
"59" 1 1
"60" 0.995039682539682 0.998015873015873
"61" 0.991496598639456 0.99234693877551
"62" 1 1
"63" 1 1
"64" 0.999387254901961 1
"65" 1 1
"66" 1 1
"67" 1 1
"68" 1 1
"69" 0.995833333333333 0.996064814814815
"70" 0.999183006535948 1
"71" 0.987770562770563 0.989502164502164
"72" 0.996603111987727 1
"73" 0.996428571428571 0.996428571428571
"74" 0.996212121212121 0.997294372294372
"75" 1 1
"76" 1 1
"77" 0.996362433862434 1
"78" 1 1
"79" 1 1
"80" 0.994152046783626 0.993713450292398
"81" 1 0.999358974358974
"82" 1 1
"83" 1 1
"84" 1 1
"85" 1 1
"86" 1 1
"87" 1 1
"88" 0.993722943722944 0.997943722943723
"89" 1 1
"90" 1 1
"91" 0.990965207631874 0.989842873176206
"92" 0.995920745920746 0.995337995337995
"93" 1 1
"94" 1 0.999206349206349
"95" 1 1
"96" 1 0.999509803921569
"97" 0.988888888888889 0.99
"98" 1 1
"99" 1 1
"100" 0.988425925925926 0.988425925925926
