"MaMi" "kNN" "wKNN"
"1" 0.04952 0.20667 0.06667
"2" 0.04514 0.19524 0.04762
"3" 0.06251 0.24286 0.14143
"4" 0.07757 0.225 0.08333
"5" 0.15529 0.344 0.2
"6" 0.11399 0.325 0.15117
"7" 0.09088 0.27727 0.04545
"8" 0.11998 0.3 0.17391
"9" 0.08131 0.232 0.04
"10" 0.0775 0.24199 0.05376
"11" 0.10795 0.29481 0.12406
"12" 0.05272 0.19474 0.13573
"13" 0.0933 0.28182 0.13636
"14" 0.04433 0.19444 0.09115
"15" 0.07739 0.26111 0.07054
"16" 0.09814 0.3 0.06193
"17" 0.08365 0.27895 0.07865
"18" 0.06039 0.17917 0
"19" 0.12686 0.32308 0.21958
"20" 0.08749 0.285 0.1
"21" 0.0476 0.20476 0.07016
"22" 0.08786 0.23913 0.04348
"23" 0.08501 0.2625 0.13855
"24" 0.05998 0.23333 0.14587
"25" 0.06964 0.23889 0.1515
"26" 0.07682 0.26316 0.15789
"27" 0.08792 0.24762 0.14286
"28" 0.10773 0.29524 0.09495
"29" 0.12275 0.38333 0.22381
"30" 0.08344 0.24762 0.19048
"31" 0.10832 0.26667 0.21971
"32" 0.04245 0.18333 0.16667
"33" 0.14529 0.33462 0.21524
"34" 0.125 0.3619 0.2587
"35" 0.0518 0.22 0.08088
"36" 0.06758 0.23158 0.10526
"37" 0.0779 0.285 0.1
"38" 0.05141 0.19444 0.06097
"39" 0.03831 0.17619 0.08635
"40" 0.09556 0.26522 0.21739
"41" 0.07251 0.26667 0.05556
"42" 0.06077 0.22 0.15
"43" 0.05329 0.21111 0.25128
"44" 0.03961 0.19 0.11121
"45" 0.08819 0.20833 0.08333
"46" 0.12532 0.31111 0.09773
"47" 0.06289 0.215 0.07496
"48" 0.11087 0.32165 0.09033
"49" 0.07218 0.245 0.08205
"50" 0.033 0.16842 0.10526
