"MaMi" "kNN" "wKNN"
"1" 0.1683 0.34667 0.32199
"2" 0.13955 0.31724 0.31627
"3" 0.16331 0.32121 0.29254
"4" 0.13163 0.28 0.28775
"5" 0.11788 0.26897 0.26178
"6" 0.10259 0.22857 0.24096
"7" 0.11577 0.288 0.27313
"8" 0.15997 0.37778 0.36561
"9" 0.08637 0.19333 0.16445
"10" 0.11867 0.25517 0.23502
"11" 0.09901 0.31304 0.26329
"12" 0.12217 0.33333 0.27661
"13" 0.10625 0.38 0.36247
"14" 0.07298 0.208 0.16695
"15" 0.14132 0.27097 0.24605
"16" 0.12233 0.33077 0.31103
"17" 0.14221 0.33571 0.2943
"18" 0.08618 0.24348 0.24562
"19" 0.13315 0.325 0.31916
"20" 0.1059 0.25 0.24286
"21" 0.11504 0.24 0.22846
"22" 0.10923 0.20606 0.19446
"23" 0.10243 0.26429 0.21407
"24" 0.09074 0.21379 0.1615
"25" 0.10837 0.24138 0.23411
"26" 0.10641 0.25 0.23636
"27" 0.11262 0.312 0.2694
"28" 0.08391 0.24444 0.21562
"29" 0.12643 0.27586 0.25816
"30" 0.14194 0.35 0.28299
"31" 0.08526 0.18235 0.20097
"32" 0.1018 0.3 0.31696
"33" 0.10397 0.25714 0.23796
"34" 0.11883 0.31304 0.29674
"35" 0.17546 0.36667 0.35212
"36" 0.12464 0.31111 0.2957
"37" 0.07835 0.216 0.17441
"38" 0.10864 0.2 0.19962
"39" 0.08287 0.18065 0.14433
"40" 0.08084 0.2069 0.16921
"41" 0.12556 0.344 0.29861
"42" 0.17638 0.35333 0.31884
"43" 0.10525 0.26957 0.29534
"44" 0.11873 0.272 0.28299
"45" 0.17483 0.36774 0.32915
"46" 0.12073 0.23636 0.24402
"47" 0.11119 0.24286 0.23629
"48" 0.08442 0.224 0.21958
"49" 0.0752 0.23077 0.1652
"50" 0.06826 0.18261 0.19634
