"MaMi" "kNN" "wKNN"
"1" 0.346971428571429 0.298991596638655 0.192937206456951
"2" 0.289485714285714 0.24509243697479 0.155477647618209
"3" 0.1748 0.164285714285714 0.132924180557221
"4" 0.206457142857143 0.173714285714286 0.157142857142857
"5" 0.232171428571429 0.217551820728291 0.114285714285714
"6" 0.187142857142857 0.153546218487395 0.1
"7" 0.187542857142857 0.19 0.1
"8" 0.306571428571429 0.268627020038785 0.168997965191589
"9" 0.249828571428571 0.218593837535014 0.157142857142857
"10" 0.232171428571429 0.199142857142857 0.113614132034987
"11" 0.247828571428571 0.20593837535014 0.0866749933123234
"12" 0.2748 0.241176470588235 0.114285714285714
"13" 0.2308 0.232991596638655 0.128571428571429
"14" 0.234457142857143 0.217535014005602 0.128571428571429
"15" 0.202057142857143 0.182879551820728 0.0780022518451964
"16" 0.263428571428571 0.264957983193277 0.149928143569909
"17" 0.225314285714286 0.181355742296919 0.171428571428571
"18" 0.243542857142857 0.198285714285714 0.112332671496704
"19" 0.262685714285714 0.213675070028011 0.123171677728179
"20" 0.3164 0.279372549019608 0.142288218933375
"21" 0.229314285714286 0.213714285714286 0.108044407916058
"22" 0.260971428571429 0.218274509803922 0.151322284022247
"23" 0.222971428571429 0.212112044817927 0.128571428571429
"24" 0.25 0.213081232492997 0.0869814085597431
"25" 0.222742857142857 0.172952380952381 0.107088313776785
"26" 0.196228571428571 0.224285714285714 0.120553990281338
"27" 0.277257142857143 0.241478991596639 0.148135527212651
"28" 0.243028571428571 0.234145658263305 0.138954675931172
"29" 0.2196 0.211966386554622 0.113717734709173
"30" 0.284628571428571 0.242285714285714 0.142857142857143
"31" 0.2556 0.264571428571429 0.129724476823936
"32" 0.213657142857143 0.181270415858651 0.114285714285714
"33" 0.2628 0.222 0.120411625721393
"34" 0.228742857142857 0.191165266106443 0.0907954737570045
"35" 0.301657142857143 0.267613445378151 0.154729011712169
"36" 0.2744 0.234571428571429 0.149526553619778
"37" 0.268 0.222285714285714 0.1
"38" 0.272742857142857 0.238689075630252 0.139152214471506
"39" 0.246057142857143 0.216857142857143 0.117643442530628
"40" 0.228057142857143 0.182128851540616 0.161336745677455
"41" 0.2232 0.195652661064426 0.156267625317829
"42" 0.181885714285714 0.155843137254902 0.142857142857143
"43" 0.235428571428571 0.191142857142857 0.106382248670332
"44" 0.295028571428571 0.271725490196078 0.218847786136963
"45" 0.208342857142857 0.178156862745098 0.0825509006923169
"46" 0.206057142857143 0.176571428571429 0.12853441819569
"47" 0.224171428571429 0.239641456582633 0.168123729891246
"48" 0.274514285714286 0.232 0.144839491204078
"49" 0.2944 0.267159663865546 0.164683904404169
"50" 0.278057142857143 0.245826330532213 0.185732627382361
