"MaMi" "kNN" "wKNN"
"1" 0.143817142857143 0.0977142857142857 0.0944819977092776
"2" 0.163268571428571 0.125142857142857 0.142857142857143
"3" 0.150125714285714 0.118730158730159 0.171428571428571
"4" 0.132617142857143 0.0988571428571429 0.107708360383904
"5" 0.05776 0.0417142857142857 0.0428571428571429
"6" 0.164274285714286 0.124968253968254 0.128971817625772
"7" 0.168342857142857 0.154857142857143 0.2
"8" 0.23808 0.191428571428571 0.168858935524367
"9" 0.222925714285714 0.198857142857143 0.184797770552501
"10" 0.152022857142857 0.129857142857143 0.142857142857143
"11" 0.130354285714286 0.1 0.0600174113884455
"12" 0.197805714285714 0.163428571428571 0.2
"13" 0.133005714285714 0.113714285714286 0.108624242273426
"14" 0.170651428571429 0.149142857142857 0.137788268301582
"15" 0.211588571428571 0.17868253968254 0.162658910709126
"16" 0.161394285714286 0.122730158730159 0.102267151834331
"17" 0.197051428571429 0.145015873015873 0.128964985359513
"18" 0.142605714285714 0.0862857142857143 0.0690443703445557
"19" 0.179337142857143 0.134730158730159 0.123353432577819
"20" 0.10304 0.0725714285714286 0.0821281305903367
"21" 0.103268571428571 0.0794285714285714 0.0623089051595376
"22" 0.140114285714286 0.10615873015873 0.107731439525018
"23" 0.14128 0.1 0.0806547048851431
"24" 0.151428571428571 0.123428571428571 0.117983352193333
"25" 0.177942857142857 0.149714285714286 0.2
"26" 0.202994285714286 0.173714285714286 0.2
"27" 0.167954285714286 0.152 0.171428571428571
"28" 0.143908571428571 0.121714285714286 0.113903524113941
"29" 0.19712 0.172 0.143026657967466
"30" 0.134171428571429 0.115428571428571 0.0983835407169931
"31" 0.127177142857143 0.0925714285714286 0.142857142857143
"32" 0.162148571428571 0.122285714285714 0.128571428571429
"33" 0.111085714285714 0.0764444444444445 0.142857142857143
"34" 0.199657142857143 0.16 0.158502674719739
"35" 0.12224 0.0971428571428572 0.1
"36" 0.138857142857143 0.106857142857143 0.0683508509559427
"37" 0.104548571428571 0.0697142857142857 0.0484582639420804
"38" 0.227405714285714 0.173714285714286 0.163089018742686
"39" 0.135634285714286 0.1 0.0857142857142857
"40" 0.157097142857143 0.120571428571429 0.108350195747798
"41" 0.170148571428571 0.139428571428571 0.117150206408321
"42" 0.121577142857143 0.092 0.0714285714285714
"43" 0.164251428571429 0.147428571428571 0.171428571428571
"44" 0.127062857142857 0.0857142857142857 0.0872434334469727
"45" 0.119474285714286 0.0817142857142857 0.0856373330558328
"46" 0.170514285714286 0.135428571428571 0.0959031576953246
"47" 0.0994971428571429 0.0902857142857143 0.103888615047004
"48" 0.152571428571429 0.13068253968254 0.117444958952422
"49" 0.172822857142857 0.134857142857143 0.171428571428571
"50" 0.177165714285714 0.148571428571429 0.145466714454009
