"MaMi" "wMAMI" "diff"
"1" 0.916666666666667 0.923809523809524 -0.00714285714285723
"2" 0.94047619047619 0.936904761904762 0.00357142857142856
"3" 0.934808612440191 0.930622009569378 0.00418660287081341
"4" 0.919375 0.931875 -0.0125
"5" 0.854166666666667 0.851102941176471 0.00306372549019596
"6" 0.895833333333333 0.894607843137255 0.00122549019607843
"7" 0.930625 0.92875 0.00187500000000007
"8" 0.942632850241546 0.944444444444444 -0.00181159420289856
"9" 0.800724637681159 0.795893719806763 0.00483091787439616
"10" 0.913095238095238 0.910119047619047 0.00297619047619058
"11" 0.872607655502392 0.866626794258373 0.00598086124401909
"12" 0.908816425120773 0.908212560386473 0.000603864734299409
"13" 0.900966183574879 0.908816425120773 -0.00785024154589375
"14" 0.966911764705882 0.965686274509804 0.00122549019607843
"15" 0.925 0.919642857142857 0.00535714285714284
"16" 0.968137254901961 0.965686274509804 0.00245098039215685
"17" 0.895933014354067 0.902511961722488 -0.00657894736842113
"18" 0.967391304347826 0.963768115942029 0.00362318840579712
"19" 0.917857142857143 0.924404761904762 -0.00654761904761902
"20" 0.951190476190476 0.960714285714286 -0.00952380952380949
"21" 0.90375 0.9 0.00374999999999992
"22" 0.916875 0.9125 0.00437499999999991
"23" 0.931818181818182 0.929425837320574 0.00239234449760761
"24" 0.909313725490196 0.912990196078431 -0.0036764705882355
"25" 0.920454545454545 0.917464114832536 0.00299043062200965
"26" 0.933612440191388 0.935406698564593 -0.00179425837320557
"27" 0.931547619047619 0.936904761904762 -0.00535714285714284
"28" 0.939950980392157 0.941176470588235 -0.00122549019607843
"29" 0.949760765550239 0.948564593301435 0.00119617224880375
"30" 0.866875 0.884375 -0.0175
"31" 0.936904761904762 0.939285714285714 -0.00238095238095237
"32" 0.939593301435407 0.942583732057416 -0.00299043062200954
"33" 0.95875 0.959375 -0.000624999999999987
"34" 0.935049019607843 0.943627450980392 -0.00857843137254899
"35" 0.903125 0.90375 -0.000625000000000098
"36" 0.970899470899471 0.971560846560847 -0.000661375661375696
"37" 0.962820512820513 0.967307692307692 -0.00448717948717958
"38" 0.853468899521531 0.842703349282297 0.0107655502392345
"39" 0.898809523809524 0.900132275132275 -0.00132275132275139
"40" 0.867822966507177 0.863038277511962 0.00478468899521534
"41" 0.833333333333333 0.829761904761905 0.00357142857142856
"42" 0.931763285024155 0.936594202898551 -0.00483091787439616
"43" 0.938112745098039 0.949754901960784 -0.0116421568627451
"44" 0.895833333333333 0.895833333333333 0
"45" 0.955917874396135 0.955917874396135 1.11022302462516e-16
"46" 0.980392156862745 0.977941176470588 0.00245098039215697
"47" 0.843452380952381 0.841071428571428 0.00238095238095237
"48" 0.901785714285714 0.897619047619048 0.00416666666666665
"49" 0.931985294117647 0.933823529411765 -0.00183823529411775
"50" 0.885265700483092 0.88768115942029 -0.00241545893719808
