"MaMi" "kNN" "wKNN"
"1" 0.0133 0.03571 0.03827
"2" 0.00309 0.022 0.02
"3" 0.0171 0.0575 0.075
"4" 0.00516 0.02222 0.02367
"5" 0.00837 0.03125 0.03273
"6" 6e-05 0.00566 0.00689
"7" 0.0222 0.05581 0.04651
"8" 0.00219 0.025 0.01743
"9" 0.00665 0.02683 0.02439
"10" 0.00011 0.02222 0.00563
"11" 3e-05 0.00652 0.01265
"12" 0.01005 0.04722 0.11111
"13" 0.00517 0.01795 0.02564
"14" 0.0047 0.025 0.00377
"15" 0.00833 0.03 0.01551
"16" 0.00714 0.03 0.025
"17" 0.01254 0.0449 0.04067
"18" 1e-05 0.00417 0.00874
"19" 0.01341 0.042 0.03255
"20" 1e-05 0.0025 0
"21" 0.00229 0.01395 0
"22" 6e-05 0.00455 0.00869
"23" 0.00875 0.02667 0.02993
"24" 0.00871 0.02857 0.02381
"25" 0.00487 0.02558 0.02073
"26" 0.00038 0.0087 0.00493
"27" 0.00148 0.01556 0.00247
"28" 0.0083 0.02041 0.01979
"29" 0.00059 0.02093 0.02072
"30" 0.00671 0.02381 0.02381
"31" 0.00628 0.04565 0.04348
"32" 7e-05 0.0093 0.00385
"33" 0.00059 0.01136 0.00331
"34" 0.00661 0.016 0.0176
"35" 2e-05 0.01026 0.00561
"36" 0.00729 0.03333 0.01442
"37" 0.00187 0.01667 0.04762
"38" 0.00358 0.0175 0.02469
"39" 0.00778 0.03673 0.04082
"40" 1e-05 0.00244 0
"41" 0.01142 0.03256 0.03722
"42" 0.00689 0.02558 0
"43" 0.01449 0.03269 0.01076
"44" 0.01803 0.06389 0.03706
"45" 0.02011 0.05641 0.06672
"46" 0.00517 0.02667 0.02201
"47" 0.00517 0.03 0
"48" 0.00505 0.04048 0.02609
"49" 0.00846 0.04 0.03789
"50" 0.00057 0.01111 0.00193
