"MaMi" "kNN" "wKNN"
"1" 0.09998 0.33906 0.29812
"2" 0.10868 0.36273 0.3301
"3" 0.16675 0.43157 0.40378
"4" 0.07255 0.28988 0.19892
"5" 0.13239 0.42957 0.3895
"6" 0.07428 0.32632 0.26382
"7" 0.15392 0.38333 0.33821
"8" 0.21498 0.44848 0.3895
"9" 0.18453 0.50231 0.46915
"10" 0.16715 0.41867 0.33713
"11" 0.13749 0.39857 0.34509
"12" 0.12331 0.35555 0.31267
"13" 0.14725 0.39083 0.30979
"14" 0.13184 0.37643 0.3537
"15" 0.07218 0.27417 0.185
"16" 0.13528 0.35531 0.29819
"17" 0.10306 0.32692 0.26174
"18" 0.1544 0.37577 0.27854
"19" 0.10768 0.33462 0.27348
"20" 0.13104 0.36626 0.29025
"21" 0.13498 0.36531 0.30074
"22" 0.16129 0.36457 0.28533
"23" 0.15097 0.3825 0.31051
"24" 0.09622 0.33391 0.253
"25" 0.15039 0.38267 0.34567
"26" 0.0952 0.29695 0.23796
"27" 0.18896 0.43188 0.37209
"28" 0.13475 0.36857 0.31076
"29" 0.11 0.35214 0.29411
"30" 0.09728 0.31786 0.22253
"31" 0.10098 0.3256 0.17913
"32" 0.14335 0.39429 0.34101
"33" 0.11762 0.34846 0.29533
"34" 0.14438 0.38429 0.32485
"35" 0.07931 0.28632 0.20709
"36" 0.16095 0.39484 0.32976
"37" 0.13947 0.40148 0.35143
"38" 0.13109 0.3763 0.31204
"39" 0.12747 0.35274 0.31016
"40" 0.1676 0.38182 0.29309
"41" 0.15813 0.37657 0.32514
"42" 0.11711 0.37913 0.34139
"43" 0.08576 0.32556 0.29568
"44" 0.09542 0.30924 0.24173
"45" 0.14813 0.39103 0.30129
"46" 0.13958 0.38357 0.33954
"47" 0.13491 0.354 0.22815
"48" 0.1545 0.36353 0.2723
"49" 0.11685 0.33756 0.30028
"50" 0.1055 0.31203 0.2548
