"MaMi" "kNN" "wKNN"
"1" 0.843333333333333 0.857333333333333 0.768888888888889
"2" 0.932701202590194 0.91304347826087 0.847826086956522
"3" 0.86375 0.866 0.865
"4" 0.944120505344995 0.922740524781341 0.836734693877551
"5" 0.854956268221574 0.854227405247813 0.856171039844509
"6" 0.919890664423886 0.926408746846089 0.854920100925147
"7" 0.919744318181818 0.916666666666667 0.877840909090909
"8" 0.939685314685315 0.942307692307692 0.942307692307692
"9" 0.85594315245478 0.85099052540913 0.784668389319552
"10" 0.86975 0.863 0.8635
"11" 0.913541666666667 0.904166666666667 0.8
"12" 0.858391608391608 0.84222027972028 0.738636363636364
"13" 0.942857142857143 0.942857142857143 0.842857142857143
"14" 0.964073129251701 0.971938775510204 0.972363945578231
"15" 0.87220602526725 0.873663751214772 0.802721088435374
"16" 0.938338493292054 0.941176470588235 0.945304437564499
"17" 0.94044384057971 0.938858695652174 0.934782608695652
"18" 0.905777777777778 0.892 0.788888888888889
"19" 0.898444070647603 0.885618166526493 0.844827586206897
"20" 0.871603260869565 0.889492753623188 0.801630434782609
"21" 0.835008741258741 0.842657342657343 0.765734265734266
"22" 0.884146341463415 0.879310344827586 0.879310344827586
"23" 0.925555555555555 0.915111111111111 0.808888888888889
"24" 0.903627622377622 0.898601398601399 0.895979020979021
"25" 0.895408163265306 0.900510204081633 0.845238095238095
"26" 0.831632653061224 0.833333333333333 0.833333333333333
"27" 0.905874190564292 0.908418131359852 0.904717853839038
"28" 0.766757246376812 0.739130434782609 0.738224637681159
"29" 0.918604651162791 0.910422049956934 0.915159345391903
"30" 0.893356643356643 0.854458041958042 0.757867132867133
"31" 0.905874190564292 0.885753931544866 0.888991674375578
"32" 0.935461956521739 0.917119565217391 0.790760869565217
"33" 0.856657608695652 0.879981884057971 0.878623188405797
"34" 0.924922600619195 0.92827657378741 0.796181630546956
"35" 0.910099637681159 0.90036231884058 0.810688405797102
"36" 0.887335526315789 0.879523026315789 0.804276315789474
"37" 0.893410852713178 0.885012919896641 0.886304909560723
"38" 0.918839360807401 0.921362489486964 0.862068965517241
"39" 0.959494324045408 0.947368421052632 0.815789473684211
"40" 0.895104895104895 0.89729020979021 0.902097902097902
"41" 0.892755681818182 0.896780303030303 0.762310606060606
"42" 0.929463459759482 0.921369102682701 0.782608695652174
"43" 0.967 0.943 0.83
"44" 0.905172413793103 0.890664423885618 0.815391084945332
"45" 0.90136476426799 0.887096774193548 0.774193548387097
"46" 0.889690170940171 0.897970085470085 0.823717948717949
"47" 0.877291666666667 0.855416666666667 0.861666666666667
"48" 0.927708333333333 0.931666666666667 0.875
"49" 0.862762237762238 0.835664335664336 0.843531468531469
"50" 0.882444444444444 0.866222222222222 0.768888888888889
