"MaMi" "kNN" "wKNN"
"1" 94.2857142857143 87.1428571428571 100
"2" 90 54.2857142857143 48.5714285714286
"3" 92.8571428571429 91.4285714285714 64.2857142857143
"4" 94.2857142857143 81.4285714285714 71.4285714285714
"5" 24.2857142857143 17.1428571428571 100
"6" 92.8571428571429 94.2857142857143 92.8571428571429
"7" 87.1428571428571 77.1428571428571 100
"8" 44.2857142857143 32.8571428571429 100
"9" 90 91.4285714285714 91.4285714285714
"10" 68.5714285714286 87.1428571428571 100
"11" 92.8571428571429 100 72.8571428571429
"12" 87.1428571428571 77.1428571428571 77.1428571428571
"13" 32.8571428571429 37.1428571428571 34.2857142857143
"14" 88.5714285714286 90 80
"15" 85.7142857142857 67.1428571428571 100
"16" 71.4285714285714 90 100
"17" 44.2857142857143 48.5714285714286 82.8571428571429
"18" 95.7142857142857 92.8571428571429 81.4285714285714
"19" 88.5714285714286 100 100
"20" 87.1428571428571 74.2857142857143 100
"21" 92.8571428571429 82.8571428571429 74.2857142857143
"22" 87.1428571428571 95.7142857142857 100
"23" 51.4285714285714 40 80
"24" 30 32.8571428571429 14.2857142857143
"25" 88.5714285714286 81.4285714285714 71.4285714285714
"26" 82.8571428571429 85.7142857142857 77.1428571428571
"27" 92.8571428571429 68.5714285714286 72.8571428571429
"28" 88.5714285714286 74.2857142857143 67.1428571428571
"29" 45.7142857142857 55.7142857142857 55.7142857142857
"30" 91.4285714285714 100 100
"31" 91.4285714285714 98.5714285714286 81.4285714285714
"32" 55.7142857142857 34.2857142857143 100
"33" 94.2857142857143 100 78.5714285714286
"34" 91.4285714285714 81.4285714285714 100
"35" 50 65.7142857142857 100
"36" 48.5714285714286 42.8571428571429 42.8571428571429
"37" 92.8571428571429 81.4285714285714 100
"38" 94.2857142857143 97.1428571428571 100
"39" 41.4285714285714 57.1428571428571 51.4285714285714
"40" 84.2857142857143 100 100
"41" 85.7142857142857 92.8571428571429 100
"42" 90 92.8571428571429 91.4285714285714
"43" 94.2857142857143 60 100
"44" 95.7142857142857 85.7142857142857 85.7142857142857
"45" 91.4285714285714 95.7142857142857 100
"46" 50 27.1428571428571 24.2857142857143
"47" 85.7142857142857 80 70
"48" 95.7142857142857 88.5714285714286 80
"49" 91.4285714285714 94.2857142857143 88.5714285714286
"50" 94.2857142857143 85.7142857142857 100
