"MaMi" "kNN" "wKNN"
"1" 0.0641 0.09615 0.07692
"2" 0.01154 0.01613 0
"3" 0.05615 0.07353 0.05882
"4" 0.02718 0.03571 0.03571
"5" 0.02205 0.01923 0
"6" 0.02897 0.01562 0
"7" 0.05128 0.09259 0.03704
"8" 0.04256 0.05 0.03333
"9" 0.05692 0.07407 0.11111
"10" 0.03923 0.05172 0.03448
"11" 0.03 0.05357 0.07143
"12" 0.01179 0.01562 0.03125
"13" 0.02718 0.03333 0.06667
"14" 0.02385 0.05769 0.07692
"15" 0.10718 0.15517 0.13793
"16" 0.10615 0.10294 0.08824
"17" 0.02949 0.03448 0
"18" 0.01744 0.01613 0
"19" 0.07179 0.07812 0.03125
"20" 0.06615 0.08065 0.06452
"21" 0.13154 0.16129 0.16129
"22" 0.01718 0.01923 0.03846
"23" 0.04513 0.06897 0
"24" 0.11231 0.15517 0.13793
"25" 0.02205 0.03448 0
"26" 0.05821 0.0625 0.0625
"27" 0.03821 0.01786 0
"28" 0.01205 0.02 0
"29" 0.03359 0.05172 0.03448
"30" 0.09564 0.1129 0.12903
"31" 0.06615 0.06667 0.03333
"32" 0.05718 0.10714 0.07143
"33" 0.04385 0.0625 0.03125
"34" 0.07846 0.10938 0.0625
"35" 0.03103 0.03448 0
"36" 0.00641 0 0
"37" 0.08231 0.125 0.17857
"38" 0.05282 0.05357 0.03571
"39" 0.05744 0.04167 0.02778
"40" 0.00538 0 0
"41" 0.09846 0.06897 0.06897
"42" 0.03641 0.05357 0.03571
"43" 0.04872 0.0625 0.03125
"44" 0.07872 0.10714 0.10714
"45" 0.03923 0.03846 0.03846
"46" 0.02513 0.04 0.04
"47" 0.00333 0 0
"48" 0.07231 0.12963 0.03704
"49" 0.0241 0.03226 0
"50" 0.03077 0.05172 0.03448
