"MaMi" "kNN" "wKNN"
"1" 0.958333333333333 0.936728395061728 0.950617283950617
"2" 0.931818181818182 0.939935064935065 0.964285714285714
"3" 0.941964285714286 0.950892857142857 0.977678571428571
"4" 0.980846774193548 0.973790322580645 0.971774193548387
"5" 0.988911290322581 0.981854838709677 0.991935483870968
"6" 0.975 0.97962962962963 0.911111111111111
"7" 0.978703703703704 0.975925925925926 1
"8" 0.906655844155844 0.917207792207792 0.891233766233766
"9" 0.929435483870968 0.905241935483871 0.8125
"10" 0.892592592592593 0.888888888888889 0.925925925925926
"11" 0.920362903225806 0.917338709677419 0.872983870967742
"12" 0.961206896551724 0.96551724137931 0.986206896551724
"13" 1 1 1
"14" 0.979838709677419 0.983870967741935 0.983870967741935
"15" 0.929783950617284 0.969135802469136 1
"16" 0.943672839506173 0.944444444444444 0.925925925925926
"17" 0.977678571428571 0.975446428571429 0.991071428571429
"18" 0.970689655172414 0.979310344827586 0.882758620689655
"19" 0.969444444444444 0.977777777777778 0.992592592592593
"20" 0.937931034482759 0.91551724137931 0.920689655172414
"21" 0.977586206896552 0.975862068965517 0.972413793103448
"22" 0.949074074074074 0.922222222222222 0.92962962962963
"23" 0.899137931034483 0.874137931034483 0.882758620689655
"24" 0.991379310344828 0.979310344827586 0.972413793103448
"25" 0.960685483870968 0.959677419354839 0.969758064516129
"26" 0.96875 0.962053571428571 0.957589285714286
"27" 0.977586206896552 0.979310344827586 0.932758620689655
"28" 0.967741935483871 0.967741935483871 0.921370967741935
"29" 0.981481481481481 0.992592592592593 1
"30" 0.971153846153846 0.973372781065089 0.982248520710059
"31" 0.879058441558441 0.897727272727273 0.792207792207792
"32" 0.986111111111111 0.990740740740741 0.990740740740741
"33" 0.985185185185185 0.992592592592593 1
"34" 0.898538961038961 0.883116883116883 0.810064935064935
"35" 0.940740740740741 0.946296296296296 0.988888888888889
"36" 0.986111111111111 0.992424242424242 1
"37" 0.966733870967742 0.971774193548387 0.987903225806452
"38" 0.925403225806452 0.919354838709677 0.929435483870968
"39" 0.85570987654321 0.862654320987654 0.882716049382716
"40" 0.803703703703704 0.8 0.688888888888889
"41" 0.910714285714286 0.915178571428571 0.928571428571429
"42" 0.917929292929293 0.886363636363636 0.916666666666667
"43" 0.966733870967742 0.975806451612903 0.975806451612903
"44" 0.930555555555556 0.926767676767677 0.974747474747475
"45" 0.921717171717172 0.888888888888889 0.886363636363636
"46" 0.992424242424242 0.984848484848485 0.98989898989899
"47" 0.989814814814815 0.988888888888889 0.985185185185185
"48" 0.983024691358025 0.984567901234568 0.972222222222222
"49" 0.946572580645161 0.94758064516129 0.979838709677419
"50" 0.911111111111111 0.888888888888889 0.885185185185185
