"MaMi" "kNN" "wKNN"
"1" 0.2276 0.65587 0.33845
"2" 0.15941 0.653 0.20019
"3" 0.28594 0.72293 0.42534
"4" 0.26608 0.69494 0.43053
"5" 0.19922 0.67917 0.47303
"6" 0.1489 0.65451 0.31686
"7" 0.22714 0.69231 0.40474
"8" 0.2141 0.67296 0.38135
"9" 0.2507 0.73412 0.40741
"10" 0.26811 0.74071 0.43909
"11" 0.22911 0.6911 0.49957
"12" 0.14118 0.62891 0.20227
"13" 0.15858 0.63143 0.37612
"14" 0.17214 0.65091 0.22727
"15" 0.20778 0.7087 0.37724
"16" 0.22249 0.70657 0.35507
"17" 0.27209 0.70285 0.45744
"18" 0.17988 0.66208 0.36297
"19" 0.18937 0.66435 0.38687
"20" 0.22538 0.71417 0.44777
"21" 0.21987 0.73286 0.47203
"22" 0.19573 0.65618 0.29167
"23" 0.22111 0.67769 0.41062
"24" 0.22757 0.65286 0.40328
"25" 0.23262 0.64604 0.34229
"26" 0.153 0.58218 0.18596
"27" 0.2119 0.65037 0.31604
"28" 0.25192 0.68073 0.37931
"29" 0.18604 0.66818 0.30338
"30" 0.212 0.69917 0.429
"31" 0.20331 0.70455 0.27273
"32" 0.17237 0.63636 0.38929
"33" 0.17127 0.668 0.45196
"34" 0.25469 0.71973 0.22222
"35" 0.24892 0.73802 0.47141
"36" 0.19157 0.741 0.3
"37" 0.2317 0.66552 0.31571
"38" 0.21643 0.67556 0.48175
"39" 0.19184 0.69048 0.35081
"40" 0.14768 0.63579 0.37429
"41" 0.14597 0.57948 0.25309
"42" 0.20632 0.71009 0.40131
"43" 0.16751 0.66842 0.32243
"44" 0.21975 0.72292 0.42848
"45" 0.31345 0.71941 0.39355
"46" 0.18762 0.60077 0.25584
"47" 0.22167 0.70917 0.41476
"48" 0.20755 0.68385 0.29793
"49" 0.24274 0.71778 0.43262
"50" 0.26409 0.73198 0.37931
