"MaMi" "kNN" "wKNN"
"1" 98.5714285714286 100 100
"2" 82.8571428571429 78.5714285714286 78.5714285714286
"3" 97.1428571428571 100 100
"4" 88.5714285714286 100 100
"5" 88.5714285714286 100 100
"6" 88.5714285714286 80 80
"7" 91.4285714285714 100 100
"8" 92.8571428571429 100 100
"9" 77.1428571428571 70 70
"10" 84.2857142857143 82.8571428571429 82.8571428571429
"11" 90 100 100
"12" 95.7142857142857 100 100
"13" 50 57.1428571428571 57.1428571428571
"14" 98.5714285714286 84.2857142857143 84.2857142857143
"15" 84.2857142857143 100 100
"16" 94.2857142857143 100 100
"17" 95.7142857142857 100 100
"18" 88.5714285714286 100 100
"19" 85.7142857142857 100 100
"20" 91.4285714285714 77.1428571428571 77.1428571428571
"21" 92.8571428571429 81.4285714285714 81.4285714285714
"22" 92.8571428571429 100 100
"23" 92.8571428571429 100 100
"24" 90 82.8571428571429 82.8571428571429
"25" 87.1428571428571 71.4285714285714 71.4285714285714
"26" 77.1428571428571 80 80
"27" 90 100 100
"28" 88.5714285714286 74.2857142857143 74.2857142857143
"29" 71.4285714285714 78.5714285714286 78.5714285714286
"30" 91.4285714285714 100 100
"31" 62.8571428571429 54.2857142857143 54.2857142857143
"32" 92.8571428571429 80 80
"33" 90 100 100
"34" 92.8571428571429 100 100
"35" 90 100 100
"36" 97.1428571428571 100 100
"37" 94.2857142857143 74.2857142857143 74.2857142857143
"38" 95.7142857142857 100 100
"39" 88.5714285714286 100 100
"40" 87.1428571428571 100 100
"41" 95.7142857142857 100 100
"42" 92.8571428571429 75.7142857142857 75.7142857142857
"43" 98.5714285714286 100 100
"44" 77.1428571428571 82.8571428571429 82.8571428571429
"45" 91.4285714285714 84.2857142857143 84.2857142857143
"46" 92.8571428571429 100 100
"47" 97.1428571428571 100 100
"48" 94.2857142857143 100 100
"49" 78.5714285714286 80 80
"50" 98.5714285714286 100 100
