"MaMi" "kNN" "wKNN"
"1" 31.7073170731707 43.9024390243902 31.7073170731707
"2" 43.9024390243902 65.8536585365854 51.219512195122
"3" 17.0731707317073 41.4634146341463 65.8536585365854
"4" 53.6585365853659 58.5365853658537 78.0487804878049
"5" 31.7073170731707 56.0975609756098 19.5121951219512
"6" 58.5365853658537 29.2682926829268 100
"7" 26.8292682926829 7.31707317073171 56.0975609756098
"8" 39.0243902439024 58.5365853658537 2.4390243902439
"9" 26.8292682926829 31.7073170731707 39.0243902439024
"10" 21.9512195121951 9.75609756097561 100
"11" 29.2682926829268 41.4634146341463 100
"12" 48.780487804878 41.4634146341463 53.6585365853659
"13" 48.780487804878 65.8536585365854 100
"14" 36.5853658536585 31.7073170731707 100
"15" 14.6341463414634 36.5853658536585 48.780487804878
"16" 24.390243902439 14.6341463414634 24.390243902439
"17" 34.1463414634146 19.5121951219512 53.6585365853659
"18" 31.7073170731707 41.4634146341463 53.6585365853659
"19" 19.5121951219512 12.1951219512195 100
"20" 21.9512195121951 58.5365853658537 34.1463414634146
"21" 19.5121951219512 31.7073170731707 9.75609756097561
"22" 48.780487804878 24.390243902439 100
"23" 31.7073170731707 39.0243902439024 100
"24" 14.6341463414634 43.9024390243902 17.0731707317073
"25" 29.2682926829268 46.3414634146341 73.1707317073171
"26" 63.4146341463415 78.0487804878049 43.9024390243902
"27" 51.219512195122 26.8292682926829 100
"28" 19.5121951219512 65.8536585365854 9.75609756097561
"29" 26.8292682926829 41.4634146341463 39.0243902439024
"30" 34.1463414634146 75.609756097561 70.7317073170732
"31" 24.390243902439 60.9756097560976 14.6341463414634
"32" 14.6341463414634 43.9024390243902 73.1707317073171
"33" 46.3414634146341 46.3414634146341 100
"34" 12.1951219512195 2.4390243902439 9.75609756097561
"35" 34.1463414634146 75.609756097561 100
"36" 24.390243902439 68.2926829268293 43.9024390243902
"37" 53.6585365853659 24.390243902439 12.1951219512195
"38" 4.8780487804878 19.5121951219512 26.8292682926829
"39" 21.9512195121951 41.4634146341463 29.2682926829268
"40" 17.0731707317073 31.7073170731707 51.219512195122
"41" 51.219512195122 48.780487804878 73.1707317073171
"42" 19.5121951219512 12.1951219512195 100
"43" 17.0731707317073 58.5365853658537 53.6585365853659
"44" 19.5121951219512 48.780487804878 73.1707317073171
"45" 41.4634146341463 80.4878048780488 63.4146341463415
"46" 21.9512195121951 21.9512195121951 48.780487804878
"47" 14.6341463414634 24.390243902439 51.219512195122
"48" 34.1463414634146 63.4146341463415 60.9756097560976
"49" 17.0731707317073 24.390243902439 60.9756097560976
"50" 31.7073170731707 2.4390243902439 48.780487804878
