"MaMi" "wMAMI" "diff"
"1" 0.865767045454545 0.879498106060606 -0.0137310606060607
"2" 0.895195578231293 0.896258503401361 -0.00106292517006801
"3" 0.895606884057971 0.887228260869565 0.00837862318840576
"4" 0.917 0.915 0.002
"5" 0.837606837606838 0.852564102564103 -0.014957264957265
"6" 0.957196029776675 0.947063688999173 0.0101323407775021
"7" 0.867832847424684 0.871720116618076 -0.00388726919339166
"8" 0.855446355446355 0.86015561015561 -0.00470925470925476
"9" 0.934185606060606 0.924715909090909 0.00946969696969691
"10" 0.94969040247678 0.956914344685242 -0.00722394220846234
"11" 0.96 0.96425 -0.00425000000000009
"12" 0.806385869565217 0.799139492753623 0.00724637681159412
"13" 0.89741847826087 0.892663043478261 0.00475543478260865
"14" 0.844125809435708 0.833718778908418 0.0104070305272895
"15" 0.837111111111111 0.813555555555556 0.0235555555555556
"16" 0.720061188811189 0.713505244755245 0.00655594405594395
"17" 0.977104532839963 0.982423681776133 -0.00531914893617014
"18" 0.872395833333333 0.866714015151515 0.00568181818181812
"19" 0.90330615942029 0.904891304347826 -0.00158514492753625
"20" 0.903627622377622 0.881555944055944 0.0220716783216783
"21" 0.959111111111111 0.970444444444444 -0.0113333333333333
"22" 0.932910839160839 0.932255244755245 0.000655594405594373
"23" 0.956503014642549 0.958656330749354 -0.00215331610680458
"24" 0.895286686103013 0.896258503401361 -0.000971817298347943
"25" 0.932666666666667 0.925111111111111 0.00755555555555554
"26" 0.883378623188406 0.859148550724638 0.0242300724637681
"27" 0.900888888888889 0.900444444444444 0.000444444444444358
"28" 0.906888888888889 0.863111111111111 0.0437777777777777
"29" 0.839037927844588 0.822849213691027 0.0161887141535615
"30" 0.87900641025641 0.855769230769231 0.0232371794871794
"31" 0.926 0.927777777777778 -0.00177777777777788
"32" 0.809294871794872 0.791399572649573 0.0178952991452992
"33" 0.887542517006803 0.883078231292517 0.00446428571428581
"34" 0.903562653562654 0.899262899262899 0.00429975429975427
"35" 0.852040816326531 0.849489795918367 0.00255102040816313
"36" 0.908222222222222 0.901555555555556 0.00666666666666671
"37" 0.884375 0.900208333333333 -0.0158333333333333
"38" 0.901785714285714 0.906462585034014 -0.00467687074829937
"39" 0.928542178542179 0.934684684684685 -0.00614250614250622
"40" 0.910206718346253 0.914298018949182 -0.0040913006029285
"41" 0.93844696969697 0.919507575757576 0.018939393939394
"42" 0.934159378036929 0.936588921282799 -0.00242954324586986
"43" 0.787005887300252 0.751682085786375 0.0353238015138773
"44" 0.916451335055986 0.919035314384152 -0.00258397932816534
"45" 0.928294573643411 0.927217915590009 0.00107665805340218
"46" 0.904177433247201 0.903531438415159 0.000645994832041308
"47" 0.893962848297214 0.838235294117647 0.0557275541795667
"48" 0.921977124183007 0.921977124183007 0
"49" 0.953333333333333 0.96 -0.0066666666666666
"50" 0.841581868640148 0.837881591119334 0.00370027752081392
