"MaMi" "kNN" "wKNN"
"1" 0.18915 0.34483 0.34483
"2" 0.13627 0.25926 0.25926
"3" 0.08271 0.2381 0.2381
"4" 0.13763 0.25 0.25
"5" 0.21356 0.35484 0.35484
"6" 0.17085 0.25714 0.25714
"7" 0.20678 0.37931 0.37931
"8" 0.15254 0.30769 0.30769
"9" 0.11254 0.20833 0.20833
"10" 0.05492 0.13636 0.13636
"11" 0.14983 0.26923 0.26923
"12" 0.11864 0.21429 0.21429
"13" 0.08746 0.13793 0.13793
"14" 0.12203 0.28571 0.28571
"15" 0.10644 0.17241 0.17241
"16" 0.13695 0.25 0.25
"17" 0.14034 0.28571 0.28571
"18" 0.18441 0.32143 0.32143
"19" 0.10102 0.12903 0.12903
"20" 0.14915 0.27586 0.27586
"21" 0.14237 0.29167 0.29167
"22" 0.15119 0.23333 0.23333
"23" 0.06102 0.11538 0.11538
"24" 0.17695 0.37037 0.37037
"25" 0.13017 0.26923 0.26923
"26" 0.12542 0.24 0.24
"27" 0.12881 0.21429 0.21429
"28" 0.16 0.26667 0.26667
"29" 0.12678 0.31818 0.31818
"30" 0.19051 0.36 0.36
"31" 0.13627 0.30769 0.30769
"32" 0.15593 0.32143 0.32143
"33" 0.15458 0.2963 0.2963
"34" 0.07932 0.16129 0.16129
"35" 0.11661 0.2069 0.2069
"36" 0.15322 0.17647 0.17647
"37" 0.14915 0.28 0.28
"38" 0.16746 0.28571 0.28571
"39" 0.19322 0.33333 0.33333
"40" 0.2061 0.44 0.44
"41" 0.1322 0.27273 0.27273
"42" 0.11051 0.22222 0.22222
"43" 0.17085 0.31034 0.31034
"44" 0.06644 0.12 0.12
"45" 0.10237 0.19231 0.19231
"46" 0.17492 0.375 0.375
"47" 0.14373 0.32 0.32
"48" 0.24949 0.42424 0.42424
"49" 0.13424 0.24138 0.24138
"50" 0.13085 0.25806 0.25806
