"MaMi" "kNN" "wKNN"
"1" 0.06678 0.14583 0.125
"2" 0.10797 0.2037 0.22222
"3" 0.09339 0.2 0.12
"4" 0.12966 0.26786 0.28571
"5" 0.04983 0.16667 0.09524
"6" 0.07508 0.16667 0.18519
"7" 0.06305 0.18254 0.2381
"8" 0.1 0.17857 0.28571
"9" 0.11136 0.21875 0.125
"10" 0.08407 0.2 0.28
"11" 0.12373 0.25 0.28571
"12" 0.11441 0.2069 0.27586
"13" 0.10407 0.2037 0.25926
"14" 0.11644 0.2 0.13333
"15" 0.12881 0.25926 0.2963
"16" 0.12847 0.26667 0.26667
"17" 0.06746 0.13043 0.17391
"18" 0.12983 0.24074 0.22222
"19" 0.13932 0.19355 0.25806
"20" 0.14797 0.31034 0.31034
"21" 0.13712 0.32692 0.38462
"22" 0.12644 0.23077 0.30769
"23" 0.11797 0.18966 0.2069
"24" 0.10983 0.21429 0.17857
"25" 0.11 0.19643 0.25
"26" 0.13119 0.22917 0.16667
"27" 0.13746 0.33333 0.5
"28" 0.06644 0.19048 0.14286
"29" 0.07322 0.1875 0.25
"30" 0.12305 0.22414 0.31034
"31" 0.15136 0.30645 0.32258
"32" 0.12322 0.25806 0.29032
"33" 0.09881 0.22 0.24
"34" 0.11356 0.25862 0.27586
"35" 0.11322 0.23077 0.26923
"36" 0.14373 0.25862 0.37931
"37" 0.06424 0.15909 0.18182
"38" 0.06458 0.125 0.16667
"39" 0.07763 0.15385 0.07692
"40" 0.07373 0.14815 0.14815
"41" 0.15847 0.26882 0.19355
"42" 0.10542 0.20833 0.16667
"43" 0.12915 0.31481 0.37037
"44" 0.07847 0.16667 0.04167
"45" 0.17085 0.28333 0.33333
"46" 0.12186 0.26667 0.3
"47" 0.11814 0.25 0.26923
"48" 0.08576 0.16667 0.22222
"49" 0.14814 0.35417 0.33333
"50" 0.14034 0.22414 0.17241
