"MaMi" "kNN" "wKNN"
"1" 0.17029 0.2963 0.2963
"2" 0.17143 0.43478 0.43478
"3" 0.15943 0.3913 0.3913
"4" 0.196 0.45833 0.45833
"5" 0.13486 0.29167 0.29167
"6" 0.11314 0.25 0.25
"7" 0.20914 0.30556 0.30556
"8" 0.23829 0.42857 0.42857
"9" 0.15086 0.32 0.32
"10" 0.16343 0.33333 0.33333
"11" 0.10114 0.21739 0.21739
"12" 0.26743 0.53571 0.53571
"13" 0.176 0.41667 0.41667
"14" 0.104 0.29412 0.29412
"15" 0.10914 0.30435 0.30435
"16" 0.18571 0.34483 0.34483
"17" 0.14571 0.28 0.28
"18" 0.09714 0.17391 0.17391
"19" 0.20171 0.39286 0.39286
"20" 0.17371 0.41667 0.41667
"21" 0.12457 0.27273 0.27273
"22" 0.17086 0.25926 0.25926
"23" 0.16114 0.22222 0.22222
"24" 0.18286 0.2963 0.2963
"25" 0.11486 0.24 0.24
"26" 0.14286 0.30769 0.30769
"27" 0.17543 0.32143 0.32143
"28" 0.12571 0.26923 0.26923
"29" 0.13829 0.31818 0.31818
"30" 0.17714 0.34483 0.34483
"31" 0.19714 0.33333 0.33333
"32" 0.07886 0.14286 0.14286
"33" 0.13143 0.16 0.16
"34" 0.11886 0.28571 0.28571
"35" 0.16057 0.36842 0.36842
"36" 0.17657 0.375 0.375
"37" 0.13429 0.29167 0.29167
"38" 0.08914 0.16667 0.16667
"39" 0.14857 0.40909 0.40909
"40" 0.16743 0.31034 0.31034
"41" 0.16971 0.2963 0.2963
"42" 0.13314 0.36 0.36
"43" 0.16686 0.42308 0.42308
"44" 0.15943 0.32143 0.32143
"45" 0.12229 0.41176 0.41176
"46" 0.13486 0.3 0.3
"47" 0.20057 0.45455 0.45455
"48" 0.13714 0.4 0.4
"49" 0.14743 0.33333 0.33333
"50" 0.22057 0.56 0.56
