"MaMi" "kNN" "wKNN"
"1" 0.05892 0.23529 0.22202
"2" 0.13801 0.35 0.31413
"3" 0.06769 0.19188 0.23657
"4" 0.13422 0.31379 0.28561
"5" 0.08418 0.23704 0.20275
"6" 0.12125 0.29286 0.28671
"7" 0.09975 0.23871 0.21481
"8" 0.10993 0.26429 0.23787
"9" 0.11003 0.26786 0.2265
"10" 0.04097 0.16818 0.20199
"11" 0.1207 0.32692 0.2978
"12" 0.14172 0.30937 0.28649
"13" 0.14239 0.34242 0.32971
"14" 0.07305 0.244 0.24632
"15" 0.07226 0.21667 0.19255
"16" 0.08953 0.26087 0.26098
"17" 0.16643 0.42593 0.40102
"18" 0.1597 0.38182 0.40513
"19" 0.07512 0.23462 0.20087
"20" 0.1078 0.25 0.23449
"21" 0.11207 0.32 0.31134
"22" 0.06391 0.25 0.23814
"23" 0.17289 0.34286 0.30341
"24" 0.11649 0.22353 0.20488
"25" 0.11386 0.27742 0.26179
"26" 0.10658 0.28889 0.26922
"27" 0.11213 0.28889 0.25037
"28" 0.09651 0.27308 0.26181
"29" 0.10723 0.275 0.25624
"30" 0.10158 0.22727 0.17118
"31" 0.10168 0.28462 0.19468
"32" 0.06976 0.26111 0.22098
"33" 0.098 0.21515 0.20119
"34" 0.13349 0.27647 0.21706
"35" 0.16554 0.32353 0.31681
"36" 0.15886 0.3963 0.37192
"37" 0.06169 0.18047 0.16785
"38" 0.15668 0.3489 0.33709
"39" 0.11505 0.28889 0.27373
"40" 0.03616 0.12727 0.11266
"41" 0.07003 0.22727 0.23267
"42" 0.1438 0.39565 0.34067
"43" 0.12775 0.31481 0.27671
"44" 0.08549 0.31455 0.30563
"45" 0.10646 0.23056 0.20116
"46" 0.12662 0.31154 0.30084
"47" 0.08085 0.22857 0.21429
"48" 0.10156 0.26667 0.26994
"49" 0.09902 0.24828 0.23068
"50" 0.05149 0.1913 0.16751
