"MaMi" "kNN" "wKNN"
"1" 0.01103 0.11538 0.07692
"2" 0 0 0
"3" 0.00103 0.1 0.2
"4" 0.02128 0.18182 0.18182
"5" 0.02564 0.19231 0
"6" 0.0259 0.28571 0.28571
"7" 0.01051 0.08333 0
"8" 0.02308 0.16667 0.11111
"9" 0 0 0
"10" 0.02308 0.2 0.1
"11" 0.01718 0.22727 0.18182
"12" 0.03436 0.28571 0.14286
"13" 0.01436 0.22222 0.33333
"14" 0.00641 0.03846 0
"15" 0.02821 0.2 0.2
"16" 0 0 0
"17" 0.01103 0.15 0.2
"18" 0.01641 0.125 0.125
"19" 0.00872 0.14286 0.14286
"20" 0.00641 0.125 0
"21" 0.00103 0.0625 0.125
"22" 0.0359 0.26923 0.23077
"23" 0.01897 0.15 0.1
"24" 0.01872 0.2 0
"25" 0.01462 0.15 0
"26" 0.02282 0.21429 0.14286
"27" 0.01692 0.22727 0.09091
"28" 0.02333 0.17857 0.14286
"29" 0.00872 0.1 0
"30" 0.00333 0.125 0.125
"31" 0.0041 0.05556 0
"32" 0.0259 0.13636 0.09091
"33" 0.00513 0.07143 0
"34" 0 0 0
"35" 0.02128 0.2 0.1
"36" 0.04615 0.27273 0.18182
"37" 0.00872 0.09091 0
"38" 0.03667 0.27273 0.18182
"39" 0.00641 0.16667 0
"40" 0.03821 0.25 0.07143
"41" 0.01641 0.1 0.1
"42" 0.02564 0.22727 0.18182
"43" 0.00462 0.14286 0.28571
"44" 0.01256 0.09091 0.09091
"45" 0.07 0.26923 0.23077
"46" 0.02128 0.14286 0.14286
"47" 0.00231 0.0625 0.125
"48" 0.01282 0.125 0
"49" 0.00231 0.0625 0
"50" 0.03154 0.25 0.1
