"MaMi" "kNN" "wKNN"
"1" 0.02923 0.14182 0.05922
"2" 0.0569 0.16714 0.07143
"3" 0.05644 0.14667 0.1
"4" 0.07125 0.18741 0.06897
"5" 0.05139 0.17231 0.1012
"6" 0.04417 0.13517 0.06413
"7" 0.0456 0.14467 0.06667
"8" 0.05495 0.14129 0.05081
"9" 0.06068 0.16258 0.04306
"10" 0.05129 0.15375 0.08877
"11" 0.04751 0.15 0.06229
"12" 0.05946 0.17062 0.05142
"13" 0.05925 0.14727 0
"14" 0.0949 0.20727 0.12094
"15" 0.03974 0.13643 0.10028
"16" 0.05352 0.14552 0.02894
"17" 0.07746 0.19987 0.09677
"18" 0.02977 0.10207 0
"19" 0.04909 0.15786 0.07143
"20" 0.04879 0.14929 0.01484
"21" 0.03491 0.12429 0.02678
"22" 0.07555 0.19 0.08624
"23" 0.06544 0.17929 0.06897
"24" 0.04717 0.15584 0.05439
"25" 0.04357 0.14154 0.03536
"26" 0.05773 0.17333 0.06033
"27" 0.05138 0.16741 0.00367
"28" 0.04538 0.155 0.07143
"29" 0.04441 0.14 0.08441
"30" 0.06881 0.19786 0.12206
"31" 0.0556 0.1665 0.09593
"32" 0.08107 0.18258 0.07159
"33" 0.11965 0.23725 0
"34" 0.06152 0.16387 0.03155
"35" 0.04296 0.13643 0.06299
"36" 0.03202 0.11417 0.03571
"37" 0.0319 0.12308 0.11538
"38" 0.03038 0.12966 0.06819
"39" 0.05751 0.17298 0.09574
"40" 0.08396 0.20258 0.06539
"41" 0.07425 0.18121 0
"42" 0.04068 0.13724 0
"43" 0.04577 0.13818 0.07137
"44" 0.07827 0.20069 0.08681
"45" 0.06884 0.18786 0.06818
"46" 0.04908 0.14 0.11149
"47" 0.05952 0.17482 0.02206
"48" 0.05782 0.17055 0.1
"49" 0.0293 0.10786 0.054
"50" 0.07684 0.20357 0.04112
