"MaMi" "wMAMI" "diff"
"1" 0.933823529411765 0.933529411764706 0.000294117647058889
"2" 0.913793103448276 0.910632183908046 0.0031609195402299
"3" 0.903448275862069 0.898850574712644 0.00459770114942537
"4" 0.83294930875576 0.841301843317972 -0.00835253456221197
"5" 0.821180555555556 0.822916666666667 -0.00173611111111105
"6" 0.882488479262673 0.879608294930876 0.00288018433179726
"7" 0.911747685185185 0.914930555555556 -0.00318287037037046
"8" 0.878019323671498 0.899154589371981 -0.0211352657004831
"9" 0.865740740740741 0.863715277777778 0.00202546296296302
"10" 0.935416666666667 0.938690476190476 -0.00327380952380951
"11" 0.868965517241379 0.869827586206896 -0.000862068965517215
"12" 0.852534562211982 0.853110599078341 -0.000576036866359431
"13" 0.891493055555556 0.895833333333333 -0.00434027777777768
"14" 0.896601382488479 0.900921658986175 -0.00432027649769584
"15" 0.867511520737327 0.878168202764977 -0.0106566820276498
"16" 0.885057471264368 0.895114942528736 -0.0100574712643678
"17" 0.860294117647059 0.858529411764706 0.001764705882353
"18" 0.891705069124424 0.893145161290323 -0.00144009216589869
"19" 0.910011574074074 0.914351851851852 -0.0043402777777779
"20" 0.759821428571429 0.768154761904762 -0.0083333333333333
"21" 0.892559523809524 0.897321428571429 -0.00476190476190474
"22" 0.913018433179724 0.910138248847926 0.00288018433179726
"23" 0.859447004608295 0.865495391705069 -0.00604838709677424
"24" 0.914802631578947 0.913157894736842 0.0016447368421052
"25" 0.934619815668203 0.933467741935484 0.00115207373271897
"26" 0.96556712962963 0.966724537037037 -0.00115740740740733
"27" 0.878761574074074 0.883391203703704 -0.00462962962962965
"28" 0.920402298850575 0.929022988505747 -0.00862068965517226
"29" 0.858823529411765 0.870882352941176 -0.0120588235294117
"30" 0.934619815668203 0.932603686635945 0.00201612903225812
"31" 0.891899766899767 0.889568764568765 0.00233100233100225
"32" 0.873511904761905 0.865773809523809 0.00773809523809532
"33" 0.96235632183908 0.966666666666667 -0.00431034482758619
"34" 0.84775641025641 0.850320512820513 -0.00256410256410267
"35" 0.903554778554779 0.893648018648019 0.00990675990675993
"36" 0.847319347319347 0.849358974358974 -0.00203962703962701
"37" 0.919289044289044 0.919289044289044 -1.11022302462516e-16
"38" 0.912068965517241 0.902298850574713 0.00977011494252866
"39" 0.886363636363636 0.888111888111888 -0.00174825174825177
"40" 0.936206896551724 0.947126436781609 -0.0109195402298852
"41" 0.835358796296296 0.83912037037037 -0.00376157407407407
"42" 0.959498834498835 0.963286713286713 -0.00378787878787878
"43" 0.914746543778802 0.913594470046083 0.00115207373271886
"44" 0.876764705882353 0.881470588235294 -0.00470588235294123
"45" 0.925588235294118 0.936470588235294 -0.0108823529411766
"46" 0.944940476190476 0.944345238095238 0.000595238095238093
"47" 0.877586206896552 0.887068965517241 -0.0094827586206897
"48" 0.890914351851852 0.889467592592593 0.0014467592592593
"49" 0.885127314814815 0.880787037037037 0.00434027777777779
"50" 0.882985257985258 0.882063882063882 0.000921375921375867
