"MaMi" "kNN" "wKNN"
"1" 0.05537 0.08 0.04
"2" 0.09293 0.12963 0.18519
"3" 0.05439 0.06818 0.09091
"4" 0.04463 0.06818 0.04545
"5" 0.12122 0.18 0.16
"6" 0.08439 0.15833 0.05
"7" 0.0539 0.13158 0.15789
"8" 0.0878 0.13462 0.15385
"9" 0.10463 0.16 0.12
"10" 0.04293 0.075 0.05
"11" 0.06537 0.08333 0.04167
"12" 0.0778 0.18182 0.22727
"13" 0.01927 0.04545 0
"14" 0.03293 0.06818 0
"15" 0.06854 0.08696 0.08696
"16" 0.10951 0.15385 0.07692
"17" 0.0378 0.0625 0.0625
"18" 0.03951 0.02778 0.05556
"19" 0.0878 0.21053 0.26316
"20" 0.06829 0.13889 0.11111
"21" 0.05854 0.1 0.12
"22" 0.08439 0.14286 0.09524
"23" 0.05683 0.10417 0.16667
"24" 0.06049 0.14286 0.04762
"25" 0.11268 0.16667 0.09524
"26" 0.04683 0.08333 0.11111
"27" 0.07634 0.1087 0.08696
"28" 0.11902 0.25 0.22727
"29" 0.0178 0.05556 0.05556
"30" 0.0322 0.05263 0.05263
"31" 0.06902 0.09524 0.09524
"32" 0.04 0.1 0.1
"33" 0.0378 0.0625 0.04167
"34" 0.03634 0.0625 0
"35" 0.08878 0.125 0.08333
"36" 0.03951 0.05263 0.05263
"37" 0.01463 0.02632 0.05263
"38" 0.08683 0.17391 0.08696
"39" 0.04488 0.1 0.1
"40" 0.06073 0.125 0.08333
"41" 0.02366 0.025 0
"42" 0.11122 0.14583 0.08333
"43" 0.08659 0.17391 0.17391
"44" 0.06732 0.16667 0.19048
"45" 0.08049 0.04545 0.04545
"46" 0.09976 0.13462 0.11538
"47" 0.11317 0.22917 0.25
"48" 0.02707 0.05882 0
"49" 0.0161 0.02273 0.04545
"50" 0.07268 0.14286 0.09524
