"MaMi" "kNN" "wKNN"
"1" 0 0 0
"2" 0 0 0
"3" 0.00943 0.04255 0.06383
"4" 0.01386 0.05208 0.0625
"5" 0.00243 0.02222 0.04444
"6" 0.00129 0.01136 0
"7" 0.00914 0.02083 0.02083
"8" 0.00014 0.01087 0.02174
"9" 0.00243 0.02564 0.02564
"10" 0.00686 0.03125 0.02083
"11" 0.00257 0.03571 0.02381
"12" 0.00357 0.03659 0.04878
"13" 0.00357 0.03261 0.02174
"14" 0 0 0
"15" 0.01271 0.04878 0.02439
"16" 0.00129 0.02381 0.02381
"17" 0.01786 0.03191 0.04255
"18" 0.00686 0.02941 0.01961
"19" 0.00014 0.01042 0.02083
"20" 0.00229 0.01136 0
"21" 0.04043 0.08333 0.08333
"22" 0.01929 0.07143 0.07143
"23" 0.00014 0.0122 0.02439
"24" 0.03214 0.05952 0.07143
"25" 0.02014 0.03846 0.03846
"26" 0 0 0
"27" 0.01371 0.04167 0.04167
"28" 0.00357 0.0098 0
"29" 0.00229 0.0119 0.02381
"30" 0.00014 0.0102 0
"31" 0.00229 0.01136 0
"32" 0.02857 0.04762 0.04762
"33" 0.00229 0.00926 0
"34" 0 0 0
"35" 0.00471 0.03191 0.04255
"36" 0.00243 0.02326 0.02326
"37" 0.00486 0.03 0.02
"38" 0.02871 0.06098 0.07317
"39" 0.00457 0.02128 0
"40" 0 0 0
"41" 0.01143 0.03 0.02
"42" 0 0 0
"43" 0.00243 0.02041 0.04082
"44" 0.00229 0.01389 0
"45" 0.02014 0.04545 0.04545
"46" 0.00014 0.01064 0.02128
"47" 0.00129 0.01087 0
"48" 0.01914 0.05556 0.04444
"49" 0.04643 0.07778 0.08889
"50" 0 0 0
