"MaMi" "kNN" "wKNN"
"1" 0.01641 0.3 0.125
"2" 0.04747 0.41818 0.09091
"3" 0.03184 0.3 0
"4" 0.02334 0.33333 0.11429
"5" 0.02732 0.31429 0.1698
"6" 0.02667 0.24444 0
"7" 0.0121 0.2 0
"8" 0.01768 0.22857 0.06462
"9" 0.00349 0.11429 0.04463
"10" 0.01493 0.225 0.13742
"11" 0.00841 0.11111 0.05306
"12" 0.03426 0.3 0.19519
"13" 0.02937 0.22 0.10946
"14" 0.0121 0.17143 0.18126
"15" 0.0464 0.36364 0
"16" 0.03065 0.24615 0.14958
"17" 0.02441 0.325 0
"18" 0.01017 0.2 0.04228
"19" 0.04365 0.26667 0.16667
"20" 0.01801 0.325 0.16042
"21" 0.02753 0.29091 0.09091
"22" 0.02905 0.44444 0.30321
"23" 0.03725 0.5 0.11784
"24" 0.03237 0.31111 0.11111
"25" 0.00903 0.2 0
"26" 0.00767 0.15556 0.04451
"27" 0.00345 0.13333 0
"28" 0.01813 0.2 0.1092
"29" 0.00931 0.17778 0
"30" 0.02593 0.23636 0.09091
"31" 0.01789 0.23636 0.05074
"32" 0.02741 0.3 0
"33" 0.01986 0.26 0.13541
"34" 0.00907 0.175 0.08997
"35" 0.0169 0.3 0.15058
"36" 0.01969 0.18 0
"37" 0.00505 0.11111 0
"38" 0.01969 0.26667 0.1351
"39" 0.0144 0.2 0.13025
"40" 0.00525 0.2 0
"41" 0.02006 0.43333 0.25021
"42" 0.0105 0.2 0.1378
"43" 0.01378 0.25 0.25
"44" 0.03151 0.3 0.25
"45" 0.02396 0.31429 0.14286
"46" 0.04016 0.4 0.3
"47" 0.01149 0.22222 0.00894
"48" 0.00796 0.15556 0
"49" 0.00997 0.18 0.02925
"50" 0.03212 0.31111 0.13232
