"MaMi" "kNN" "wKNN"
"1" 0.10766 0.3781 0.2381
"2" 0.15634 0.44083 0.20489
"3" 0.15225 0.43526 0.08696
"4" 0.13627 0.42055 0.09381
"5" 0.10583 0.414 0.11032
"6" 0.06981 0.34625 0.0625
"7" 0.08572 0.341 0.12338
"8" 0.11766 0.38636 0.13636
"9" 0.12295 0.38909 0.04545
"10" 0.12234 0.40609 0.05286
"11" 0.16053 0.42583 0.17661
"12" 0.09295 0.37329 0.10526
"13" 0.12381 0.43199 0.15394
"14" 0.11297 0.398 0
"15" 0.11666 0.38952 0.09524
"16" 0.1162 0.40857 0
"17" 0.12026 0.40522 0.1023
"18" 0.11853 0.39048 0.08993
"19" 0.08159 0.38125 0.125
"20" 0.15401 0.42083 0.13357
"21" 0.17934 0.45888 0.19331
"22" 0.18188 0.43704 0.12621
"23" 0.13732 0.43636 0.09091
"24" 0.1457 0.40522 0.07602
"25" 0.11204 0.38636 0.18182
"26" 0.14103 0.41917 0.08333
"27" 0.17992 0.44143 0.1096
"28" 0.07599 0.35778 0.05556
"29" 0.06328 0.37857 0.08803
"30" 0.14244 0.4313 0.21425
"31" 0.09026 0.40593 0.11765
"32" 0.08239 0.38118 0
"33" 0.14704 0.42575 0.13043
"34" 0.10901 0.36957 0.17391
"35" 0.14228 0.41639 0.12809
"36" 0.11015 0.413 0.11018
"37" 0.11352 0.39714 0.09524
"38" 0.1458 0.43263 0.06754
"39" 0.10859 0.36174 0.11114
"40" 0.14208 0.44818 0.06436
"41" 0.12125 0.40055 0.13636
"42" 0.18534 0.4552 0.13122
"43" 0.12663 0.38484 0.06334
"44" 0.11201 0.38091 0.09091
"45" 0.1356 0.42134 0.13636
"46" 0.13161 0.405 0.08333
"47" 0.10684 0.38642 0.12212
"48" 0.15426 0.45951 0.13043
"49" 0.12305 0.42095 0.11656
"50" 0.09832 0.3748 0.05667
