"MaMi" "kNN" "wKNN"
"1" 0.06741 0.26818 0.24768
"2" 0.05224 0.261 0.27819
"3" 0.02727 0.24194 0.21925
"4" 0.02612 0.22667 0.21582
"5" 0.01643 0.18125 0.15105
"6" 0.02458 0.23871 0.22778
"7" 0.03869 0.24643 0.24833
"8" 0.00668 0.17097 0.17414
"9" 0.02596 0.22581 0.22305
"10" 0.06968 0.31282 0.3374
"11" 0.03389 0.22727 0.21404
"12" 0.03719 0.21481 0.22064
"13" 0.01294 0.17241 0.17914
"14" 0.03428 0.27353 0.27901
"15" 0.02525 0.20286 0.20702
"16" 0.05063 0.25833 0.26572
"17" 0.00462 0.15 0.11207
"18" 0.01197 0.17419 0.18283
"19" 0.01633 0.18182 0.18023
"20" 0.00964 0.16552 0.12274
"21" 0.02171 0.22299 0.23948
"22" 0.04315 0.23846 0.21062
"23" 0.01636 0.19167 0.17964
"24" 0.01082 0.2 0.188
"25" 0.01957 0.17143 0.1809
"26" 0.02658 0.22812 0.19624
"27" 0.03144 0.22188 0.18227
"28" 0.031 0.19697 0.20717
"29" 0.03474 0.21935 0.22698
"30" 0.02424 0.23846 0.19994
"31" 0.03427 0.21377 0.2059
"32" 0.0367 0.19512 0.19201
"33" 0.01809 0.20385 0.19656
"34" 0.00409 0.156 0.16285
"35" 0.00666 0.144 0.11883
"36" 0.01598 0.16875 0.16617
"37" 0.04155 0.24688 0.25313
"38" 0.00763 0.11333 0.1356
"39" 0.01875 0.16562 0.17035
"40" 0.0438 0.25405 0.22938
"41" 0.038 0.25749 0.22533
"42" 0.04523 0.22222 0.24442
"43" 0.01771 0.16875 0.16321
"44" 0.03837 0.23077 0.2395
"45" 0.01139 0.17826 0.18521
"46" 0.03812 0.23939 0.19466
"47" 0.00814 0.16129 0.12724
"48" 0.01729 0.18437 0.18972
"49" 0.0221 0.18 0.14035
"50" 0.03559 0.23056 0.18745
