"MaMi" "kNN" "wKNN"
"1" 0.09683 0.498 0.15
"2" 0.06769 0.44235 0.16314
"3" 0.06666 0.45222 0.11111
"4" 0.0771 0.47053 0.1722
"5" 0.10241 0.48127 0.2251
"6" 0.14067 0.52609 0.16
"7" 0.10453 0.51333 0.31613
"8" 0.08612 0.48947 0.31579
"9" 0.08358 0.47789 0.26316
"10" 0.09521 0.52222 0.25379
"11" 0.05254 0.44923 0.22662
"12" 0.12057 0.50364 0.31818
"13" 0.09453 0.47586 0.32623
"14" 0.1018 0.50286 0.14286
"15" 0.09186 0.494 0.45
"16" 0.08583 0.46 0.3
"17" 0.07707 0.45889 0.22982
"18" 0.09456 0.499 0.38593
"19" 0.11141 0.4808 0.08
"20" 0.05634 0.44235 0.24189
"21" 0.05346 0.43867 0.24684
"22" 0.04559 0.41714 0.19351
"23" 0.07624 0.44842 0.15789
"24" 0.08333 0.51311 0.26196
"25" 0.09485 0.5 0.15789
"26" 0.06198 0.42588 0.17647
"27" 0.0519 0.44615 0.16579
"28" 0.14553 0.54827 0.30435
"29" 0.1655 0.54815 0.39577
"30" 0.07476 0.46556 0.33027
"31" 0.13751 0.52199 0.33333
"32" 0.10921 0.48083 0.08333
"33" 0.07654 0.47333 0.16667
"34" 0.08924 0.48941 0.22222
"35" 0.07556 0.4825 0.2955
"36" 0.10844 0.49867 0.30658
"37" 0.08113 0.465 0.3
"38" 0.08005 0.48 0.22158
"39" 0.08211 0.48556 0.17599
"40" 0.07599 0.43474 0.1021
"41" 0.08683 0.47474 0.21053
"42" 0.06177 0.45125 0.19507
"43" 0.08638 0.49882 0.29848
"44" 0.08296 0.47562 0.15789
"45" 0.07315 0.44526 0.26316
"46" 0.07502 0.46941 0.17647
"47" 0.09405 0.489 0.24181
"48" 0.05981 0.42111 0.16667
"49" 0.0918 0.473 0.19395
"50" 0.10201 0.49048 0.21243
