"MaMi" "kNN" "wKNN"
"1" 0.0333 0.18391 0.19755
"2" 0.01996 0.14141 0.1567
"3" 0.03307 0.2 0.19804
"4" 0.03653 0.21622 0.19794
"5" 0.03036 0.1982 0.22424
"6" 0.01333 0.14667 0.15871
"7" 0.03058 0.17778 0.21846
"8" 0.02192 0.22619 0.23146
"9" 0.04444 0.23333 0.2577
"10" 0.02192 0.16049 0.15476
"11" 0.05785 0.27957 0.29254
"12" 0.03518 0.19192 0.19982
"13" 0.0235 0.19355 0.29032
"14" 0.04881 0.25806 0.30887
"15" 0.01243 0.20833 0.26132
"16" 0.0177 0.18182 0.17947
"17" 0.0348 0.20588 0.21639
"18" 0.03262 0.19355 0.22047
"19" 0.04648 0.30952 0.38499
"20" 0.04377 0.26437 0.24843
"21" 0.02719 0.19355 0.22581
"22" 0.02915 0.28571 0.32143
"23" 0.06621 0.31373 0.32353
"24" 0.03089 0.2043 0.18333
"25" 0.02026 0.1619 0.18321
"26" 0.06267 0.23932 0.25149
"27" 0.04429 0.24138 0.22121
"28" 0.05401 0.24762 0.25167
"29" 0.02418 0.17241 0.15142
"30" 0.03337 0.21875 0.20183
"31" 0.01763 0.2 0.21899
"32" 0.07194 0.31373 0.35294
"33" 0.05695 0.24762 0.25224
"34" 0.02674 0.19608 0.2326
"35" 0.03533 0.21839 0.21485
"36" 0.02637 0.19444 0.20126
"37" 0.03932 0.21212 0.19629
"38" 0.06305 0.34343 0.36104
"39" 0.04098 0.23958 0.25996
"40" 0.04399 0.27381 0.24625
"41" 0.03842 0.26263 0.29705
"42" 0.02102 0.11494 0.09559
"43" 0.01815 0.15556 0.17956
"44" 0.04588 0.2043 0.19595
"45" 0.02169 0.17143 0.21931
"46" 0.01725 0.11905 0.11119
"47" 0.11006 0.4023 0.35794
"48" 0.04821 0.24762 0.25404
"49" 0.0235 0.18919 0.22977
"50" 0.05597 0.19444 0.20903
