"MaMi" "kNN" "wKNN"
"1" 0.156813559322034 0.115859089398471 0.0838605940686769
"2" 0.125016949152542 0.139847125290794 0.06280061132036
"3" 0.188474576271186 0.12975074775673 0.0670591124484093
"4" 0.161559322033898 0.169830508474576 0.0582193088114832
"5" 0.117152542372881 0.119322033898305 0.116618903978118
"6" 0.182237288135593 0.117932868062479 0.0878507626459306
"7" 0.191525423728814 0.184067796610169 0.116524035817928
"8" 0.149423728813559 0.148813559322034 0.102877139514067
"9" 0.124338983050847 0.115127949484879 0.115724226113122
"10" 0.189491525423729 0.149923562645397 0.11252639612558
"11" 0.115728813559322 0.139661016949153 0.102142688692832
"12" 0.19864406779661 0.12271186440678 0.0982088197755079
"13" 0.200135593220339 0.146340977068794 0.0792956493829446
"14" 0.180949152542373 0.124180790960452 0.0778633570337388
"15" 0.176474576271186 0.153147224991692 0.100259998011786
"16" 0.12935593220339 0.111186440677966 0.141120909550197
"17" 0.21735593220339 0.138697241608508 0.10722643695121
"18" 0.133762711864407 0.122944499833832 0.10327488727387
"19" 0.114033898305085 0.0953207045530076 0.116522663221718
"20" 0.158101694915254 0.103762047191758 0.102366547509637
"21" 0.145694915254237 0.11341309405118 0.0791735869849654
"22" 0.172135593220339 0.119322033898305 0.114352136404156
"23" 0.170915254237288 0.131525423728814 0.110811797741906
"24" 0.210372881355932 0.210847457627119 0.122468821211016
"25" 0.207118644067797 0.143170488534397 0.145212563029459
"26" 0.170237288135593 0.12028580923895 0.12971949177096
"27" 0.121016949152542 0.155400465270854 0.157813580642175
"28" 0.190576271186441 0.0887404453306746 0.0976091216664308
"29" 0.185966101694915 0.159661016949153 0.127237295124053
"30" 0.183796610169492 0.143050847457627 0.145224598799288
"31" 0.211118644067797 0.187796610169492 0.131055466124375
"32" 0.199593220338983 0.158258557660352 0.133155379430969
"33" 0.165084745762712 0.150541708208707 0.143600826569312
"34" 0.127322033898305 0.120797607178465 0.137356524238186
"35" 0.174372881355932 0.173379860418744 0.0880795585945221
"36" 0.166237288135593 0.125762711864407 0.128852272340625
"37" 0.134440677966102 0.0928481222997674 0.0979485825461314
"38" 0.156949152542373 0.152475905616484 0.113266448865285
"39" 0.167864406779661 0.142751744765703 0.0950369158669743
"40" 0.176271186440678 0.178983050847458 0.138044782028812
"41" 0.190440677966102 0.153226985709538 0.11363372413195
"42" 0.146508474576271 0.151678298438019 0.12395460198993
"43" 0.174576271186441 0.135593220338983 0.151792674913609
"44" 0.0884067796610169 0.0717381189764041 0.0714591144232111
"45" 0.155525423728814 0.102372881355932 0.131491367561129
"46" 0.209762711864407 0.157221668328348 0.15665740139603
"47" 0.150169491525424 0.168753738783649 0.105451255705293
"48" 0.124949152542373 0.184539714190761 0.144394655943016
"49" 0.175728813559322 0.14135593220339 0.165092221186734
"50" 0.147728813559322 0.105762711864407 0.0814790399314133
