"MaMi" "kNN" "wKNN"
"1" 0.20301 0.38889 0.40426
"2" 0.10637 0.24359 0.25372
"3" 0.05085 0.15278 0.15266
"4" 0.0458 0.12121 0.1443
"5" 0.07751 0.22727 0.20477
"6" 0.14802 0.2451 0.21775
"7" 0.12136 0.22989 0.2015
"8" 0.09725 0.19355 0.16842
"9" 0.14923 0.31034 0.30916
"10" 0.09266 0.1875 0.16339
"11" 0.14139 0.27381 0.30147
"12" 0.09424 0.20513 0.1771
"13" 0.09574 0.21429 0.28571
"14" 0.07503 0.17857 0.15609
"15" 0.10154 0.19753 0.1776
"16" 0.13341 0.30769 0.28636
"17" 0.09499 0.26667 0.2626
"18" 0.07104 0.15476 0.13743
"19" 0.1255 0.23656 0.23656
"20" 0.13996 0.27778 0.26918
"21" 0.10998 0.2381 0.28571
"22" 0.16994 0.36559 0.35484
"23" 0.09318 0.22667 0.28
"24" 0.09846 0.17857 0.18359
"25" 0.06682 0.18056 0.16193
"26" 0.1084 0.3 0.26931
"27" 0.12309 0.25556 0.20757
"28" 0.07955 0.19444 0.18783
"29" 0.15699 0.31111 0.3023
"30" 0.13296 0.25926 0.30426
"31" 0.07834 0.14943 0.14111
"32" 0.0638 0.17333 0.12
"33" 0.05281 0.13889 0.12009
"34" 0.08 0.21333 0.22535
"35" 0.13605 0.3 0.26727
"36" 0.13424 0.22857 0.23495
"37" 0.09898 0.20513 0.20593
"38" 0.08362 0.21795 0.16929
"39" 0.09409 0.16049 0.16665
"40" 0.17582 0.32258 0.32593
"41" 0.11473 0.29487 0.26578
"42" 0.11119 0.21111 0.23465
"43" 0.15043 0.31034 0.34676
"44" 0.14154 0.28571 0.30218
"45" 0.10704 0.27778 0.32901
"46" 0.13574 0.26882 0.28226
"47" 0.10056 0.22222 0.18761
"48" 0.09883 0.26389 0.25294
"49" 0.09424 0.25758 0.2892
"50" 0.11126 0.24638 0.22676
