"MaMi" "kNN" "wKNN"
"1" 0.09029 0.25 0.22727
"2" 0.18571 0.39655 0.37931
"3" 0.15586 0.43478 0.34783
"4" 0.10843 0.25 0.18182
"5" 0.131 0.28 0.24
"6" 0.19229 0.48077 0.5
"7" 0.11686 0.31818 0.27273
"8" 0.14257 0.33333 0.33333
"9" 0.201 0.43548 0.3871
"10" 0.10014 0.34091 0.36364
"11" 0.18629 0.375 0.39286
"12" 0.16829 0.36207 0.31034
"13" 0.12786 0.33333 0.29167
"14" 0.12543 0.42105 0.26316
"15" 0.14429 0.34483 0.31034
"16" 0.19186 0.41071 0.35714
"17" 0.151 0.47826 0.43478
"18" 0.122 0.42105 0.36842
"19" 0.11186 0.38636 0.31818
"20" 0.14357 0.36538 0.38462
"21" 0.109 0.36364 0.31818
"22" 0.142 0.26786 0.21429
"23" 0.15529 0.34483 0.24138
"24" 0.14371 0.30357 0.39286
"25" 0.13314 0.41667 0.33333
"26" 0.16771 0.34483 0.31034
"27" 0.17843 0.47727 0.45455
"28" 0.12286 0.36842 0.31579
"29" 0.16157 0.35714 0.35714
"30" 0.08329 0.2619 0.14286
"31" 0.15186 0.36538 0.34615
"32" 0.161 0.33929 0.25
"33" 0.12143 0.34375 0.375
"34" 0.15414 0.32692 0.34615
"35" 0.11114 0.30435 0.26087
"36" 0.15071 0.33333 0.2963
"37" 0.104 0.325 0.3
"38" 0.147 0.31034 0.27586
"39" 0.137 0.34783 0.30435
"40" 0.19529 0.46552 0.41379
"41" 0.103 0.275 0.25
"42" 0.15157 0.39583 0.29167
"43" 0.11143 0.38095 0.33333
"44" 0.17257 0.30882 0.32353
"45" 0.143 0.30128 0.23077
"46" 0.10729 0.26087 0.21739
"47" 0.15643 0.45833 0.41667
"48" 0.13786 0.38 0.4
"49" 0.16171 0.36 0.28
"50" 0.184 0.41935 0.25806
