"MaMi" "kNN" "wKNN"
"1" 0.216585365853659 0.276718403547672 0.146341463414634
"2" 0.163414634146341 0.163414634146341 0.167824063383486
"3" 0.187804878048781 0.202439024390244 0.146341463414634
"4" 0.168292682926829 0.209756097560976 0.140807979327188
"5" 0.196585365853659 0.138137472283814 0.102835755939197
"6" 0.197073170731707 0.14390243902439 0.0982360177658941
"7" 0.164878048780488 0.141463414634146 0.109398811917116
"8" 0.199512195121951 0.21219512195122 0.0707896747690803
"9" 0.147317073170732 0.0753880266075388 0.146341463414634
"10" 0.174634146341463 0.158536585365854 0.146341463414634
"11" 0.213658536585366 0.207317073170732 0.169515678641007
"12" 0.15609756097561 0.142572062084257 0.127448050651501
"13" 0.124878048780488 0.146341463414634 0.146341463414634
"14" 0.137560975609756 0.219512195121951 0.057635389720102
"15" 0.179512195121951 0.0975609756097561 0.0618550691155056
"16" 0.197073170731707 0.241463414634146 0.146341463414634
"17" 0.179024390243902 0.153880266075388 0.195121951219512
"18" 0.131707317073171 0.204878048780488 0.165081572601801
"19" 0.0658536585365854 0.114634146341463 0.0975609756097561
"20" 0.177560975609756 0.149889135254989 0.0660569551415645
"21" 0.142439024390244 0.160975609756098 0.0792389386031473
"22" 0.211219512195122 0.231707317073171 0.195121951219512
"23" 0.133658536585366 0.178048780487805 0.142629671973779
"24" 0.189756097560976 0.11219512195122 0.117350379813359
"25" 0.213170731707317 0.151219512195122 0.0731707317073171
"26" 0.153658536585366 0.154767184035477 0.0949023090740013
"27" 0.188780487804878 0.129268292682927 0.168650560859485
"28" 0.128780487804878 0.18780487804878 0.0905858300830118
"29" 0.130731707317073 0.168292682926829 0.0433009792648696
"30" 0.229756097560976 0.131707317073171 0.0731707317073171
"31" 0.118048780487805 0.107317073170732 0.195121951219512
"32" 0.206829268292683 0.194678492239468 0.0949386629192134
"33" 0.180975609756098 0.15609756097561 0.219512195121951
"34" 0.126829268292683 0.168292682926829 0.179800047685882
"35" 0.158536585365854 0.0975609756097561 0.12673481459183
"36" 0.115121951219512 0.192017738359202 0.170731707317073
"37" 0.14390243902439 0.168292682926829 0.195121951219512
"38" 0.255609756097561 0.182926829268293 0.292682926829268
"39" 0.151707317073171 0.134146341463415 0.170731707317073
"40" 0.159512195121951 0.212860310421286 0.146341463414634
"41" 0.0995121951219512 0.146119733924612 0.0642689297220869
"42" 0.147317073170732 0.175609756097561 0.0450317350664529
"43" 0.182926829268293 0.160975609756098 0.134951437151127
"44" 0.12780487804878 0.139024390243902 0.100083171692988
"45" 0.160487804878049 0.185365853658537 0.170731707317073
"46" 0.226829268292683 0.0878048780487805 0.121951219512195
"47" 0.108292682926829 0.131707317073171 0.071962028271424
"48" 0.124390243902439 0.151219512195122 0.121951219512195
"49" 0.213170731707317 0.124390243902439 0.0870112317264252
"50" 0.149268292682927 0.121951219512195 0.0487804878048781
