"MaMi" "kNN" "wKNN"
"1" 0.06359 0.08333 0.08333
"2" 0.05333 0.03333 0.03333
"3" 0.01231 0 0
"4" 0.00308 0 0
"5" 0.01231 0 0
"6" 0.08308 0.1 0.1
"7" 0.06564 0.06667 0.06667
"8" 0.06974 0.06452 0.06452
"9" 0.00821 0 0
"10" 0.01333 0 0
"11" 0.01231 0 0
"12" 0.07179 0.06667 0.06667
"13" 0.01641 0 0
"14" 0.12513 0.13793 0.13793
"15" 0.06154 0.03846 0.03846
"16" 0.06256 0.03571 0.03571
"17" 0.08923 0.08824 0.08824
"18" 0.00103 0 0
"19" 0.03385 0.04167 0.04167
"20" 0.06564 0.06452 0.06452
"21" 0.08718 0.07143 0.07143
"22" 0.03692 0.03333 0.03333
"23" 0.01231 0 0
"24" 0.03282 0 0
"25" 0.03692 0.03226 0.03226
"26" 0.02359 0 0
"27" 0.08 0.10714 0.10714
"28" 0.01026 0 0
"29" 0.08103 0.10714 0.10714
"30" 0.07487 0.05405 0.05405
"31" 0.08103 0.06061 0.06061
"32" 0.01128 0 0
"33" 0.01641 0 0
"34" 0.0359 0.03704 0.03704
"35" 0.05949 0.06897 0.06897
"36" 0.05744 0.06897 0.06897
"37" 0.00821 0 0
"38" 0.03795 0.03571 0.03571
"39" 0.03795 0.03448 0.03448
"40" 0.08308 0.06061 0.06061
"41" 0.04308 0.03226 0.03226
"42" 0.02359 0 0
"43" 0.08103 0.08824 0.08824
"44" 0.06462 0.06667 0.06667
"45" 0.06769 0.10714 0.10714
"46" 0.05231 0.03333 0.03333
"47" 0.12103 0.17857 0.17857
"48" 0.03897 0.03571 0.03571
"49" 0.06154 0.10345 0.10345
"50" 0.08308 0.11538 0.11538
