"MaMi" "kNN" "wKNN"
"1" 0.115384615384615 0.0384615384615384 0.0512820512820513
"2" 0.11025641025641 0.0641025641025641 0.0512820512820513
"3" 0.0897435897435897 0.102564102564103 0.128205128205128
"4" 0.0641025641025641 0.0256410256410257 0.0769230769230769
"5" 0.0948717948717948 0.0384615384615385 0.128205128205128
"6" 0.0615384615384615 0.0512820512820513 0.0512820512820513
"7" 0.0487179487179487 0 0
"8" 0.141025641025641 0.115384615384615 0.0769230769230769
"9" 0.0461538461538462 0.0128205128205128 0.0256410256410256
"10" 0.1 0.0256410256410257 0.0512820512820513
"11" 0.0846153846153846 0.0512820512820513 0.0256410256410256
"12" 0.0923076923076923 0.0512820512820513 0.0512820512820513
"13" 0.0692307692307692 0.0128205128205128 0.0512820512820513
"14" 0.0307692307692308 0 0.0512820512820512
"15" 0.0564102564102564 0.0641025641025641 0.0512820512820513
"16" 0.0846153846153846 0.0641025641025641 0
"17" 0.102564102564103 0.0384615384615385 0.102564102564103
"18" 0.146153846153846 0.115384615384615 0.128205128205128
"19" 0.0871794871794872 0.0384615384615385 0.076923076923077
"20" 0.1 0.0641025641025641 0.0512820512820513
"21" 0.0923076923076923 0.0256410256410256 0.0769230769230769
"22" 0.0384615384615385 0.0512820512820513 0.0256410256410256
"23" 0.115384615384615 0.0384615384615385 0.0769230769230769
"24" 0.076923076923077 0.0128205128205128 0.0256410256410256
"25" 0.0538461538461539 0.0128205128205128 0
"26" 0.041025641025641 0.0769230769230769 0.0769230769230769
"27" 0.0666666666666667 0.0256410256410256 0.0769230769230769
"28" 0.107692307692308 0.0384615384615385 0.0256410256410256
"29" 0.0487179487179487 0.0128205128205128 0.0512820512820513
"30" 0.0435897435897436 0.0384615384615384 0.0256410256410256
"31" 0.0102564102564103 0.0641025641025641 0.0512820512820513
"32" 0.0564102564102564 0.0256410256410256 0.0256410256410256
"33" 0.0846153846153846 0.0512820512820513 0.0256410256410256
"34" 0.0358974358974359 0.0128205128205128 0
"35" 0.0205128205128205 0.0512820512820513 0.0256410256410256
"36" 0.0717948717948718 0.0128205128205129 0.0769230769230769
"37" 0.0871794871794871 0.0384615384615385 0.0256410256410256
"38" 0.128205128205128 0.0641025641025641 0.128205128205128
"39" 0.0666666666666667 0.0384615384615385 0
"40" 0.0615384615384616 0.0512820512820513 0.102564102564103
"41" 0.0974358974358975 0.0641025641025641 0.0512820512820513
"42" 0.0589743589743589 0 0
"43" 0.0717948717948717 0.0512820512820513 0.0256410256410257
"44" 0.0256410256410256 0.0256410256410257 0.0512820512820513
"45" 0.17948717948718 0.115384615384615 0.153846153846154
"46" 0.041025641025641 0.0641025641025641 0.0256410256410256
"47" 0.0923076923076923 0.0384615384615384 0.0256410256410256
"48" 0.058974358974359 0.0641025641025641 0.0769230769230769
"49" 0.0717948717948718 0.0384615384615384 0.0256410256410256
"50" 0.12051282051282 0.0897435897435897 0.0769230769230769
