"MaMi" "kNN" "wKNN"
"1" 42.3728813559322 23.728813559322 45.7627118644068
"2" 27.1186440677966 15.2542372881356 25.4237288135593
"3" 15.2542372881356 23.728813559322 3.38983050847458
"4" 32.2033898305085 10.1694915254237 13.5593220338983
"5" 20.3389830508475 20.3389830508475 10.1694915254237
"6" 64.406779661017 28.8135593220339 28.8135593220339
"7" 13.5593220338983 13.5593220338983 20.3389830508475
"8" 25.4237288135593 0 20.3389830508475
"9" 11.864406779661 11.864406779661 0
"10" 42.3728813559322 38.9830508474576 30.5084745762712
"11" 28.8135593220339 13.5593220338983 18.6440677966102
"12" 18.6440677966102 23.728813559322 13.5593220338983
"13" 30.5084745762712 35.5932203389831 16.9491525423729
"14" 28.8135593220339 13.5593220338983 20.3389830508475
"15" 38.9830508474576 0 6.77966101694915
"16" 8.47457627118644 22.0338983050847 10.1694915254237
"17" 38.9830508474576 25.4237288135593 49.1525423728814
"18" 11.864406779661 42.3728813559322 20.3389830508475
"19" 37.2881355932203 16.9491525423729 18.6440677966102
"20" 10.1694915254237 0 11.864406779661
"21" 28.8135593220339 49.1525423728814 23.728813559322
"22" 49.1525423728814 40.6779661016949 27.1186440677966
"23" 16.9491525423729 20.3389830508475 5.08474576271186
"24" 23.728813559322 16.9491525423729 0
"25" 10.1694915254237 13.5593220338983 20.3389830508475
"26" 18.6440677966102 27.1186440677966 33.8983050847458
"27" 15.2542372881356 33.8983050847458 37.2881355932203
"28" 44.0677966101695 6.77966101694915 35.5932203389831
"29" 38.9830508474576 10.1694915254237 33.8983050847458
"30" 10.1694915254237 28.8135593220339 23.728813559322
"31" 55.9322033898305 28.8135593220339 25.4237288135593
"32" 33.8983050847458 18.6440677966102 32.2033898305085
"33" 20.3389830508475 5.08474576271186 40.6779661016949
"34" 8.47457627118644 27.1186440677966 27.1186440677966
"35" 28.8135593220339 27.1186440677966 57.6271186440678
"36" 18.6440677966102 28.8135593220339 11.864406779661
"37" 55.9322033898305 32.2033898305085 38.9830508474576
"38" 3.38983050847458 6.77966101694915 15.2542372881356
"39" 27.1186440677966 28.8135593220339 23.728813559322
"40" 28.8135593220339 6.77966101694915 16.9491525423729
"41" 47.4576271186441 8.47457627118644 11.864406779661
"42" 11.864406779661 22.0338983050847 8.47457627118644
"43" 18.6440677966102 25.4237288135593 42.3728813559322
"44" 13.5593220338983 13.5593220338983 15.2542372881356
"45" 28.8135593220339 38.9830508474576 13.5593220338983
"46" 28.8135593220339 16.9491525423729 38.9830508474576
"47" 27.1186440677966 22.0338983050847 37.2881355932203
"48" 30.5084745762712 27.1186440677966 0
"49" 32.2033898305085 11.864406779661 22.0338983050847
"50" 22.0338983050847 37.2881355932203 35.5932203389831
