"MaMi" "kNN" "wKNN"
"1" 0.02439 0.1875 0.0625
"2" 0.02098 0.17857 0.14286
"3" 0.04439 0.15789 0.15789
"4" 0.08268 0.31579 0.15789
"5" 0.01634 0.15625 0.25
"6" 0.00878 0.11905 0.04762
"7" 0.05659 0.25 0.22727
"8" 0.05561 0.3 0.2
"9" 0.03439 0.21875 0.125
"10" 0.06024 0.19048 0.09524
"11" 0.00829 0.05882 0.05882
"12" 0.07756 0.36842 0.26316
"13" 0.07341 0.28947 0.31579
"14" 0.00976 0.13158 0.15789
"15" 0.02659 0.16667 0.27778
"16" 0.03756 0.23333 0.2
"17" 0.09854 0.3 0.32
"18" 0.05829 0.21739 0.13043
"19" 0.0961 0.34091 0.27273
"20" 0.06122 0.23913 0.13043
"21" 0.0222 0.09375 0.0625
"22" 0.02805 0.125 0.05
"23" 0.02585 0.14706 0.11765
"24" 0.0839 0.275 0.3
"25" 0.0361 0.2 0.2
"26" 0.09463 0.34783 0.21739
"27" 0.0322 0.19444 0.16667
"28" 0.03829 0.21053 0.15789
"29" 0.07561 0.26087 0.21739
"30" 0.06683 0.27273 0.13636
"31" 0.09244 0.25 0.3
"32" 0.09415 0.28571 0.28571
"33" 0.01659 0.11765 0
"34" 0.03341 0.20588 0.23529
"35" 0.03195 0.11765 0.11765
"36" 0.11683 0.31818 0.31818
"37" 0.05976 0.20455 0.09091
"38" 0.0222 0.11111 0
"39" 0.06439 0.2619 0.19048
"40" 0.06878 0.29412 0.29412
"41" 0.02829 0.14286 0.14286
"42" 0.12488 0.44118 0.41176
"43" 0.07683 0.30556 0.33333
"44" 0.04878 0.16667 0.15
"45" 0.06854 0.31579 0.42105
"46" 0.0222 0.2 0.06667
"47" 0.04756 0.23529 0.17647
"48" 0.11122 0.22917 0.20833
"49" 0.0122 0.10526 0.10526
"50" 0.06976 0.25 0.15
