"MaMi" "kNN" "wKNN"
"1" 0.08342 0.12222 0.1055
"2" 0.05208 0.08602 0.08739
"3" 0.01436 0.02299 0.01413
"4" 0.04615 0.08602 0.06653
"5" 0.02735 0.03333 0.02048
"6" 0.0604 0.10345 0.0677
"7" 0.08376 0.11905 0.10821
"8" 0.04729 0.06173 0.03704
"9" 0.04912 0.05747 0.04356
"10" 0.05618 0.08081 0.09091
"11" 0.09755 0.13095 0.03571
"12" 0.02769 0.03571 0.04474
"13" 0.03214 0.04598 0.03448
"14" 0.11134 0.12121 0.10685
"15" 0.02632 0.03333 0.02095
"16" 0.06268 0.08046 0.07869
"17" 0.06883 0.10714 0.07143
"18" 0.06256 0.08602 0.08408
"19" 0.05675 0.05952 0
"20" 0.03613 0.05882 0.02941
"21" 0.06165 0.07527 0.07871
"22" 0.07134 0.09195 0.06897
"23" 0.02177 0.02381 0.02401
"24" 0.03852 0.09333 0.07551
"25" 0.05755 0.08974 0.03846
"26" 0.05254 0.06061 0.0303
"27" 0.0792 0.10753 0.09918
"28" 0.06838 0.09677 0.07891
"29" 0.02177 0.05333 0.04
"30" 0.0604 0.08602 0.03226
"31" 0.02883 0.03571 0.02883
"32" 0.07658 0.08081 0.05106
"33" 0.04672 0.07071 0.06061
"34" 0.05128 0.09195 0.08874
"35" 0.08536 0.13095 0.07143
"36" 0.10028 0.16667 0.14728
"37" 0.02142 0.01235 0.00164
"38" 0.09858 0.11458 0.09014
"39" 0.05732 0.08602 0.03226
"40" 0.04741 0.07778 0.05131
"41" 0.06769 0.08602 0.06545
"42" 0.01208 0.01235 0.01035
"43" 0.04752 0.05747 0
"44" 0.07066 0.10101 0.05985
"45" 0.05607 0.07527 0.05524
"46" 0.06097 0.08889 0.1
"47" 0.05926 0.09677 0.09677
"48" 0.06222 0.09195 0.07725
"49" 0.06838 0.11111 0.1
"50" 0.06279 0.08602 0.06725
