"MaMi" "kNN" "wKNN"
"1" 0.00718 0.14815 0.1428
"2" 0.01584 0.20833 0.17559
"3" 0.00467 0.1 0.0211
"4" 0.01481 0.25 0.14237
"5" 0.01151 0.14815 0.06556
"6" 0.03704 0.33333 0.20346
"7" 0.0465 0.33333 0.29561
"8" 0.02256 0.16667 0.16667
"9" 0.00433 0.13333 0.04654
"10" 0.00832 0.16667 0.16667
"11" 0.02541 0.24242 0.18182
"12" 0.01789 0.24242 0.107
"13" 0.02758 0.26667 0.2
"14" 0.04467 0.33333 0.33333
"15" 0.01789 0.22222 0.06502
"16" 0.00046 0.03333 0.00679
"17" 0.01607 0.12121 0
"18" 0.01744 0.25 0.12058
"19" 0.01185 0.09091 0
"20" 0.0114 0.13333 0
"21" 0.02028 0.20833 0.09371
"22" 0.03191 0.3 0.1
"23" 0.02712 0.21212 0.0971
"24" 0.0547 0.40476 0.26356
"25" 0.02541 0.23077 0.07692
"26" 0.00923 0.11111 0
"27" 0.02165 0.20833 0.10677
"28" 0.01162 0.20833 0.05966
"29" 0.02439 0.16667 0.07143
"30" 0.0212 0.25 0
"31" 0.01641 0.18182 0.10089
"32" 0.02986 0.33333 0.21457
"33" 0.02131 0.27778 0
"34" 0.0335 0.2 0.14804
"35" 0.03373 0.24242 0.09091
"36" 0.0114 0.06061 0.01951
"37" 0.02234 0.16667 0.146
"38" 0.00923 0.09524 0.01886
"39" 0.0155 0.16667 0
"40" 0.01607 0.25926 0.12424
"41" 0.01333 0.16667 0.13207
"42" 0.02917 0.19444 0.11117
"43" 0.00843 0.16667 0
"44" 0.01744 0.33333 0.11719
"45" 0.0294 0.33333 0.17821
"46" 0.01402 0.22222 0.22222
"47" 0.00923 0.08333 0
"48" 0.02382 0.2 0.19481
"49" 0.01937 0.18519 0.11111
"50" 0.00046 0.04167 0.00206
