"MaMi" "kNN" "wKNN"
"1" 0.05756 0.21053 0.21053
"2" 0.06439 0.15 0.15
"3" 0.07317 0.19048 0.19048
"4" 0.02439 0.05263 0.05263
"5" 0.08878 0.2381 0.2381
"6" 0.06829 0.2381 0.2381
"7" 0.05951 0.21053 0.21053
"8" 0.09561 0.26316 0.26316
"9" 0.13073 0.4 0.4
"10" 0.04878 0.09091 0.09091
"11" 0.05951 0.26667 0.26667
"12" 0.03122 0.16667 0.16667
"13" 0.06634 0.23529 0.23529
"14" 0.12195 0.20833 0.20833
"15" 0.04878 0.2 0.2
"16" 0.04 0.21053 0.21053
"17" 0.0322 0.09524 0.09524
"18" 0.04683 0.14286 0.14286
"19" 0.10829 0.26316 0.26316
"20" 0.02439 0.06667 0.06667
"21" 0.08878 0.26316 0.26316
"22" 0.11317 0.25 0.25
"23" 0.04683 0.1875 0.1875
"24" 0.05756 0.16667 0.16667
"25" 0.08878 0.28571 0.28571
"26" 0.04878 0.14286 0.14286
"27" 0.04878 0.15 0.15
"28" 0 0.05882 0.05882
"29" 0.07317 0.14286 0.14286
"30" 0.11317 0.27273 0.27273
"31" 0.07415 0.3125 0.3125
"32" 0.05756 0.17391 0.17391
"33" 0.04878 0.11765 0.11765
"34" 0.10439 0.2381 0.2381
"35" 0.10634 0.36842 0.36842
"36" 0.08878 0.20833 0.20833
"37" 0.04878 0.05 0.05
"38" 0.06439 0.15789 0.15789
"39" 0.04 0.13333 0.13333
"40" 0.06439 0.2 0.2
"41" 0.06439 0.125 0.125
"42" 0.03122 0.11765 0.11765
"43" 0.06634 0.19048 0.19048
"44" 0.02439 0.11765 0.11765
"45" 0.0439 0.15 0.15
"46" 0.03122 0.13333 0.13333
"47" 0.06439 0.14286 0.14286
"48" 0.08878 0.19048 0.19048
"49" 0.09756 0.31579 0.31579
"50" 0.08 0.23529 0.23529
