"MaMi" "kNN" "wKNN"
"1" 0.00971 0.04651 0.04651
"2" 0 0 0
"3" 0.00914 0.02128 0.02128
"4" 0 0 0
"5" 0.01143 0.04348 0.04348
"6" 0.00057 0.02174 0.02174
"7" 0.00914 0.02941 0.02941
"8" 0.00914 0.02381 0.02381
"9" 0.00914 0.02222 0.02222
"10" 0.01829 0.04651 0.04651
"11" 0.01429 0.02128 0.02128
"12" 0 0 0
"13" 0 0 0
"14" 0 0 0
"15" 0.00057 0.02128 0.02128
"16" 0.00914 0.02439 0.02439
"17" 0.02057 0.06667 0.06667
"18" 0 0 0
"19" 0.00914 0.02381 0.02381
"20" 0.01429 0.02174 0.02174
"21" 0.01486 0.04167 0.04167
"22" 0.01771 0.09302 0.09302
"23" 0 0 0
"24" 0.01714 0.06977 0.06977
"25" 0.02057 0.06667 0.06667
"26" 0.00057 0.02273 0.02273
"27" 0.00057 0.02381 0.02381
"28" 0 0 0
"29" 0.00114 0.04167 0.04167
"30" 0.00057 0.02439 0.02439
"31" 0 0 0
"32" 0.04286 0.07143 0.07143
"33" 0.01429 0.02222 0.02222
"34" 0.00286 0.04082 0.04082
"35" 0 0 0
"36" 0.00057 0.02174 0.02174
"37" 0.00229 0.02174 0.02174
"38" 0.00914 0.01923 0.01923
"39" 0 0 0
"40" 0.00057 0.02439 0.02439
"41" 0.012 0.06977 0.06977
"42" 0.00914 0.02222 0.02222
"43" 0.01429 0.02273 0.02273
"44" 0.01714 0.07143 0.07143
"45" 0 0 0
"46" 0.01429 0.02 0.02
"47" 0.01486 0.04167 0.04167
"48" 0.00057 0.02 0.02
"49" 0 0 0
"50" 0 0 0
