"MaMi" "wMAMI" "diff"
"1" 0.948148148148148 0.933333333333333 0.0148148148148148
"2" 0.927142857142857 0.922142857142857 0.005
"3" 0.9375 0.912946428571429 0.0245535714285714
"4" 0.876479289940828 0.849852071005917 0.0266272189349113
"5" 0.925925925925926 0.920524691358025 0.0054012345679012
"6" 0.833620689655172 0.825862068965517 0.00775862068965527
"7" 0.916666666666667 0.901851851851852 0.0148148148148147
"8" 0.969967532467532 0.969155844155844 0.000811688311688319
"9" 0.982758620689655 0.977586206896552 0.00517241379310351
"10" 0.947544642857143 0.949776785714286 -0.00223214285714279
"11" 0.942241379310345 0.926724137931034 0.0155172413793103
"12" 0.936491935483871 0.932459677419355 0.00403225806451624
"13" 0.913306451612903 0.88508064516129 0.028225806451613
"14" 0.901785714285714 0.88474025974026 0.0170454545454545
"15" 0.925324675324675 0.935064935064935 -0.00974025974025972
"16" 0.886111111111111 0.87962962962963 0.00648148148148153
"17" 0.861201298701299 0.849837662337662 0.0113636363636364
"18" 0.962053571428571 0.944196428571429 0.0178571428571428
"19" 0.925 0.932407407407407 -0.00740740740740731
"20" 0.837121212121212 0.849747474747475 -0.0126262626262625
"21" 0.985344827586207 0.98448275862069 0.000862068965517215
"22" 0.985887096774194 0.985887096774194 0
"23" 0.963793103448276 0.963793103448276 0
"24" 0.891272189349112 0.90310650887574 -0.0118343195266273
"25" 0.965725806451613 0.94758064516129 0.0181451612903227
"26" 0.895714285714286 0.877142857142857 0.0185714285714286
"27" 0.909090909090909 0.907467532467533 0.00162337662337653
"28" 0.917438271604938 0.921296296296296 -0.00385802469135799
"29" 0.952620967741935 0.956653225806452 -0.00403225806451613
"30" 0.900887573964497 0.900887573964497 0
"31" 0.862931034482759 0.85948275862069 0.00344827586206897
"32" 0.912364130434783 0.902853260869565 0.00951086956521741
"33" 0.974025974025974 0.977272727272727 -0.00324675324675328
"34" 0.870535714285714 0.863839285714286 0.00669642857142849
"35" 0.930803571428571 0.933035714285714 -0.0022321428571429
"36" 0.991379310344828 1 -0.00862068965517238
"37" 0.98991935483871 0.98991935483871 -1.11022302462516e-16
"38" 0.952922077922078 0.955357142857143 -0.00243506493506485
"39" 0.926136363636364 0.912337662337662 0.0137987012987012
"40" 0.957589285714286 0.959821428571429 -0.0022321428571429
"41" 0.880681818181818 0.875811688311688 0.0048701298701298
"42" 0.869949494949495 0.868686868686869 0.0012626262626263
"43" 0.891414141414141 0.904040404040404 -0.0126262626262627
"44" 1 1 0
"45" 0.966379310344828 0.968965517241379 -0.00258620689655176
"46" 0.997222222222222 0.977777777777778 0.0194444444444445
"47" 0.879437869822485 0.879437869822485 0
"48" 0.891176470588235 0.883823529411765 0.00735294117647056
"49" 0.857857142857143 0.859285714285714 -0.00142857142857133
"50" 0.96875 0.956653225806452 0.0120967741935484
