"MaMi" "kNN" "wKNN"
"1" 2e-05 0.00488 0
"2" 0.00832 0.02745 0.03922
"3" 0.02235 0.04889 0.04444
"4" 0.0259 0.06531 0.08163
"5" 0.00331 0.016 0.02
"6" 5e-05 0.0093 0.00152
"7" 0.00866 0.02692 0.02368
"8" 0.00709 0.04348 0.03948
"9" 0.00041 0.01224 0.00477
"10" 0.00391 0.02381 0.02381
"11" 5e-05 0.00755 0.00201
"12" 0.01403 0.06383 0.04851
"13" 0.00453 0.02083 0.011
"14" 2e-05 0.00476 0.00392
"15" 2e-05 0.00408 0.00891
"16" 0.00043 0.01905 0.02491
"17" 2e-05 0.00426 0.00226
"18" 0.00023 0.01463 0.02439
"19" 0.02256 0.05238 0.07143
"20" 0.01278 0.04091 0.0361
"21" 0.00331 0.01667 0.01299
"22" 0.0064 0.05366 0.05073
"23" 0.02162 0.04082 0.02041
"24" 0.01275 0.03077 0.01923
"25" 0.01856 0.05581 0.08056
"26" 0.00027 0.02326 0.02001
"27" 0.00354 0.02745 0.03169
"28" 0.01669 0.0375 0.0625
"29" 2e-05 0.00465 0.00306
"30" 0.00366 0.0439 0.07317
"31" 0.00366 0.02 0.03435
"32" 2e-05 0.00526 0
"33" 0.00825 0.01951 0.02235
"34" 0.00331 0.01818 0.02009
"35" 2e-05 0.00426 0.02128
"36" 0.00352 0.02609 0.04525
"37" 0.00014 0.0125 0.02083
"38" 0.00014 0.01333 0.00551
"39" 0.00331 0.0186 0.01494
"40" 0.02345 0.04651 0.06214
"41" 0.01202 0.048 0.03279
"42" 0.00971 0.03415 0.01141
"43" 0.00391 0.0381 0.03676
"44" 0.00025 0.01905 0.02413
"45" 0.00389 0.02745 0.0467
"46" 0.00352 0.02553 0.02234
"47" 0.00329 0.01364 0.00349
"48" 0.0037 0.025 0.02643
"49" 0.00862 0.02083 0.01506
"50" 0.00041 0.01364 0.01055
