"MaMi" "wMAMI" "diff"
"1" 0.90610599078341 0.907834101382488 -0.00172811059907829
"2" 0.877880184331797 0.871255760368664 0.00662442396313367
"3" 0.828629032258065 0.822292626728111 0.00633640552995396
"4" 0.921875 0.917534722222222 0.00434027777777779
"5" 0.897858796296296 0.899305555555556 -0.0014467592592593
"6" 0.902298850574713 0.893390804597701 0.00890804597701156
"7" 0.86875 0.860714285714286 0.00803571428571415
"8" 0.94672619047619 0.942559523809524 0.00416666666666665
"9" 0.912442396313364 0.911002304147465 0.00144009216589869
"10" 0.898850574712644 0.897701149425287 0.00114942528735629
"11" 0.90632183908046 0.914655172413793 -0.0083333333333333
"12" 0.865 0.861470588235294 0.00352941176470578
"13" 0.925574712643678 0.929022988505747 -0.00344827586206897
"14" 0.827058823529412 0.827941176470588 -0.000882352941176445
"15" 0.931163594470046 0.938940092165899 -0.00777649769585254
"16" 0.900462962962963 0.902199074074074 -0.00173611111111094
"17" 0.872407834101382 0.868951612903226 0.00345622119815669
"18" 0.90306712962963 0.902199074074074 0.000868055555555469
"19" 0.874692874692875 0.878071253071253 -0.00337837837837851
"20" 0.838529411764706 0.837352941176471 0.00117647058823522
"21" 0.832080200501253 0.832080200501253 0
"22" 0.907634032634033 0.904428904428904 0.00320512820512819
"23" 0.871543778801843 0.870967741935484 0.000576036866359431
"24" 0.917559523809524 0.919940476190476 -0.00238095238095237
"25" 0.920745920745921 0.928904428904429 -0.00815850815850816
"26" 0.85472972972973 0.8495085995086 0.00522113022113024
"27" 0.836904761904762 0.842857142857143 -0.00595238095238093
"28" 0.887352941176471 0.885294117647059 0.00205882352941178
"29" 0.903235294117647 0.914411764705882 -0.0111764705882353
"30" 0.869502314814815 0.863715277777778 0.00578703703703709
"31" 0.903985507246377 0.897342995169082 0.0066425120772946
"32" 0.883680555555556 0.885706018518518 -0.00202546296296291
"33" 0.922435897435897 0.921153846153846 0.00128205128205128
"34" 0.923675115207373 0.920218894009217 0.00345622119815669
"35" 0.920506912442396 0.92741935483871 -0.00691244239631339
"36" 0.930747126436782 0.934195402298851 -0.00344827586206897
"37" 0.866647465437788 0.867799539170507 -0.00115207373271886
"38" 0.891891891891892 0.884213759213759 0.00767813267813267
"39" 0.908564814814815 0.905381944444444 0.00318287037037046
"40" 0.896551724137931 0.89367816091954 0.00287356321839094
"41" 0.909965034965035 0.907925407925408 0.00203962703962701
"42" 0.893145161290323 0.893433179723502 -0.000288018433179715
"43" 0.817874692874693 0.815724815724816 0.00214987714987713
"44" 0.858333333333333 0.856845238095238 0.00148809523809534
"45" 0.939516129032258 0.943260368663595 -0.00374423963133652
"46" 0.926176470588235 0.923529411764706 0.00264705882352945
"47" 0.912593984962406 0.909461152882205 0.00313283208020065
"48" 0.863392857142857 0.853869047619048 0.00952380952380949
"49" 0.918589743589744 0.917307692307692 0.00128205128205128
"50" 0.924712643678161 0.923563218390805 0.00114942528735629
