"MaMi" "wMAMI" "diff"
"1" 0.715881642512077 0.726751207729469 -0.0108695652173914
"2" 0.811188811188811 0.80011655011655 0.0110722610722611
"3" 0.829571759259259 0.822048611111111 0.00752314814814814
"4" 0.707002457002457 0.681203931203931 0.0257985257985257
"5" 0.786011904761905 0.780059523809524 0.00595238095238093
"6" 0.775 0.754597701149425 0.0204022988505748
"7" 0.812062937062937 0.813519813519814 -0.00145687645687642
"8" 0.870402298850575 0.874712643678161 -0.00431034482758619
"9" 0.804649758454106 0.801932367149758 0.00271739130434789
"10" 0.809821428571429 0.802976190476191 0.00684523809523807
"11" 0.831797235023041 0.82315668202765 0.00864055299539168
"12" 0.821428571428571 0.825595238095238 -0.00416666666666665
"13" 0.853298611111111 0.852719907407407 0.000578703703703609
"14" 0.852586206896552 0.850862068965517 0.00172413793103443
"15" 0.787905092592593 0.790219907407407 -0.00231481481481488
"16" 0.90306712962963 0.897569444444444 0.00549768518518523
"17" 0.797352941176471 0.799705882352941 -0.00235294117647056
"18" 0.660714285714286 0.658035714285714 0.00267857142857142
"19" 0.786458333333333 0.766493055555556 0.0199652777777777
"20" 0.778079710144927 0.769021739130435 0.00905797101449268
"21" 0.675287356321839 0.685344827586207 -0.0100574712643677
"22" 0.723214285714286 0.720535714285714 0.00267857142857142
"23" 0.810474537037037 0.816261574074074 -0.00578703703703709
"24" 0.902586206896552 0.908908045977011 -0.00632183908045969
"25" 0.825892857142857 0.822916666666667 0.00297619047619058
"26" 0.831797235023041 0.827764976958525 0.00403225806451613
"27" 0.773275862068965 0.775287356321839 -0.00201149425287361
"28" 0.842559523809524 0.82797619047619 0.0145833333333334
"29" 0.75495337995338 0.760489510489511 -0.00553613053613056
"30" 0.784195402298851 0.76867816091954 0.0155172413793104
"31" 0.784195402298851 0.776149425287356 0.00804597701149423
"32" 0.786866359447005 0.769873271889401 0.0169930875576039
"33" 0.729310344827586 0.719252873563218 0.0100574712643677
"34" 0.813076036866359 0.82286866359447 -0.00979262672811065
"35" 0.882284382284382 0.878205128205128 0.00407925407925414
"36" 0.785426267281106 0.782546082949309 0.00288018433179726
"37" 0.900862068965517 0.883620689655172 0.0172413793103449
"38" 0.875862068965517 0.875 0.000862068965517215
"39" 0.862797619047619 0.865476190476191 -0.00267857142857153
"40" 0.831876456876457 0.831293706293706 0.000582750582750702
"41" 0.72960372960373 0.720862470862471 0.00874125874125875
"42" 0.886056511056511 0.89465601965602 -0.00859950859950864
"43" 0.755639097744361 0.746240601503759 0.00939849624060141
"44" 0.703414351851852 0.704571759259259 -0.00115740740740733
"45" 0.757523148148148 0.755208333333333 0.00231481481481477
"46" 0.789655172413793 0.783045977011494 0.00660919540229887
"47" 0.78962703962704 0.788461538461539 0.00116550116550107
"48" 0.783823529411765 0.788823529411765 -0.005
"49" 0.81140350877193 0.801691729323308 0.00971177944862156
"50" 0.801282051282051 0.800990675990676 0.000291375291375351
