"MaMi" "kNN" "wKNN"
"1" 0.0796610169491526 0.0847457627118644 0.220338983050847
"2" 0.108474576271186 0.127118644067797 0.220338983050847
"3" 0.145762711864407 0.0932203389830508 0.288135593220339
"4" 0.0627118644067797 0.0988700564971751 0.135593220338983
"5" 0.0694915254237288 0.11864406779661 0.288135593220339
"6" 0.140677966101695 0.101694915254237 0.271186440677966
"7" 0.0983050847457627 0.0677966101694915 0.254237288135593
"8" 0.0983050847457628 0.0338983050847457 0.254237288135593
"9" 0.0966101694915254 0.0677966101694915 0.169491525423729
"10" 0.110169491525424 0.135593220338983 0.203389830508475
"11" 0.120338983050847 0.0847457627118644 0.23728813559322
"12" 0.0389830508474576 0.101694915254237 0.220338983050847
"13" 0.0508474576271186 0.0847457627118644 0.271186440677966
"14" 0.2 0.0847457627118644 0.203389830508475
"15" 0.144067796610169 0.101694915254237 0.220338983050847
"16" 0.0779661016949153 0.0847457627118644 0.220338983050847
"17" 0.0864406779661017 0.101694915254237 0.23728813559322
"18" 0.145762711864407 0.0677966101694915 0.254237288135593
"19" 0.0949152542372881 0.0593220338983051 0.135593220338983
"20" 0.0610169491525424 0.169491525423729 0.23728813559322
"21" 0.0525423728813559 0.0932203389830508 0.11864406779661
"22" 0.189830508474576 0.135593220338983 0.220338983050847
"23" 0.13728813559322 0.135593220338983 0.322033898305085
"24" 0.0779661016949152 0.127118644067797 0.169491525423729
"25" 0.150847457627119 0.101694915254237 0.220338983050847
"26" 0.0932203389830508 0.0677966101694915 0.101694915254237
"27" 0.140677966101695 0.11864406779661 0.254237288135593
"28" 0.154237288135593 0.0932203389830509 0.220338983050847
"29" 0.103389830508475 0.0338983050847458 0.169491525423729
"30" 0.150847457627119 0.0847457627118644 0.186440677966102
"31" 0.18135593220339 0.0847457627118644 0.23728813559322
"32" 0.15593220338983 0.0593220338983051 0.23728813559322
"33" 0.0745762711864407 0.076271186440678 0.169491525423729
"34" 0.2 0.144067796610169 0.271186440677966
"35" 0.13728813559322 0.0508474576271186 0.186440677966102
"36" 0.133898305084746 0.110169491525424 0.186440677966102
"37" 0.188135593220339 0.11864406779661 0.271186440677966
"38" 0.133898305084746 0.152542372881356 0.203389830508475
"39" 0.0796610169491526 0.127118644067797 0.23728813559322
"40" 0.128813559322034 0.0875706214689266 0.220338983050847
"41" 0.13728813559322 0.0677966101694915 0.169491525423729
"42" 0.123728813559322 0.0932203389830508 0.101694915254237
"43" 0.0677966101694915 0.0932203389830509 0.220338983050847
"44" 0.0372881355932204 0.135593220338983 0.169491525423729
"45" 0.113559322033898 0.110169491525424 0.254237288135593
"46" 0.0610169491525424 0.0593220338983051 0.186440677966102
"47" 0.150847457627119 0.110169491525424 0.220338983050847
"48" 0.167796610169491 0.127118644067797 0.23728813559322
"49" 0.128813559322034 0.0847457627118644 0.169491525423729
"50" 0.0372881355932203 0.135593220338983 0.254237288135593
