"MaMi" "kNN" "wKNN"
"1" 0.00857 0.09905 0.0322
"2" 0.01402 0.1172 0.01522
"3" 0.00435 0.07446 0.02468
"4" 0.00446 0.0755 0.01417
"5" 0.00812 0.07783 0.02998
"6" 0.01234 0.1195 0.01925
"7" 0.00823 0.08955 0.02424
"8" 0.00544 0.07455 0.00367
"9" 0.00653 0.07163 0.02326
"10" 0.00202 0.04141 0.01241
"11" 0.00943 0.11136 0.0284
"12" 0.015 0.12462 0.04024
"13" 0.01257 0.13184 0.038
"14" 0.00792 0.09083 0.02083
"15" 0.00791 0.08553 0.00205
"16" 0.0051 0.08391 0.02279
"17" 0.00676 0.1055 0.00871
"18" 0.01026 0.09708 0.01613
"19" 0.00585 0.07574 0.02128
"20" 0.00342 0.07389 0.02423
"21" 0.0117 0.0913 0.036
"22" 0.00646 0.08957 0.04348
"23" 0.00688 0.08316 0
"24" 0.01215 0.10571 0.0382
"25" 0.00871 0.10667 0.027
"26" 0.00941 0.09319 0.061
"27" 0.00773 0.08604 0.02482
"28" 0.00438 0.0839 0.04878
"29" 0.01403 0.13458 0.01939
"30" 0.01205 0.12242 0.03618
"31" 0.00611 0.08364 0.02083
"32" 0.00903 0.1078 0.03889
"33" 0.00446 0.0672 0.01043
"34" 0.00424 0.08067 0.04651
"35" 0.00281 0.05286 0.0157
"36" 0.00821 0.08943 0.04
"37" 0.0109 0.11695 0.08094
"38" 0.01171 0.1214 0.00512
"39" 0.00676 0.07819 0.03576
"40" 0.00949 0.10039 0.02309
"41" 0.00911 0.09665 0.03948
"42" 0.01094 0.09021 0.05139
"43" 0.00828 0.1149 0
"44" 0.00515 0.08878 0
"45" 0.00291 0.05351 0.04016
"46" 0.00695 0.08682 0.034
"47" 0.01003 0.11 0.0255
"48" 0.00378 0.07489 0
"49" 0.0065 0.07349 0.03484
"50" 0.00433 0.07122 0.07317
