"MaMi" "kNN" "wKNN"
"1" 0.05034 0.29 0.15
"2" 0.05655 0.25714 0.22544
"3" 0.08718 0.4 0.31579
"4" 0.02775 0.17778 0.16667
"5" 0.03789 0.29333 0.28198
"6" 0.06181 0.28571 0.19048
"7" 0.01631 0.16 0.13333
"8" 0.07766 0.4125 0.27868
"9" 0.06919 0.35294 0.24533
"10" 0.03469 0.28571 0.14286
"11" 0.02287 0.25 0.19692
"12" 0.05951 0.35 0.20148
"13" 0.06392 0.28 0.1452
"14" 0.06591 0.3875 0.1875
"15" 0.08511 0.34444 0.29786
"16" 0.05854 0.31 0.3
"17" 0.04617 0.275 0.3125
"18" 0.05627 0.32632 0.25275
"19" 0.08472 0.28333 0.29167
"20" 0.07856 0.27826 0.22578
"21" 0.0455 0.24211 0.05263
"22" 0.05104 0.22222 0.17204
"23" 0.05237 0.28235 0.17647
"24" 0.09202 0.344 0.21292
"25" 0.04203 0.21176 0.17647
"26" 0.04371 0.22222 0.16667
"27" 0.04234 0.29412 0.16068
"28" 0.07754 0.32632 0.26316
"29" 0.04741 0.25 0.24138
"30" 0.10537 0.42105 0.26316
"31" 0.05116 0.3125 0.0625
"32" 0.09022 0.37 0.35
"33" 0.08433 0.36 0.30263
"34" 0.0832 0.31304 0.20619
"35" 0.0601 0.3375 0.25632
"36" 0.06958 0.38824 0.39804
"37" 0.09538 0.34 0.21197
"38" 0.02377 0.2375 0.1875
"39" 0.02716 0.2 0.06667
"40" 0.0542 0.2381 0.19161
"41" 0.04617 0.29412 0.16955
"42" 0.04999 0.30833 0.15
"43" 0.1294 0.408 0.16
"44" 0.09959 0.35873 0.26778
"45" 0.04987 0.37333 0.27091
"46" 0.0537 0.3 0.33333
"47" 0.08429 0.36842 0.24776
"48" 0.07184 0.34737 0.15789
"49" 0.07052 0.25072 0.08696
"50" 0.08718 0.38889 0.39673
