"MaMi" "kNN" "wKNN"
"1" 0.14 0.0928571428571429 0.0793996919545465
"2" 0.0828571428571428 0.0404761904761905 0.0422514286804659
"3" 0.121904761904762 0.0761904761904762 0.0857142857142857
"4" 0.172380952380952 0.10952380952381 0.114285714285714
"5" 0.231428571428571 0.176190476190476 0.159938651908879
"6" 0.158095238095238 0.119047619047619 0.1
"7" 0.177142857142857 0.147619047619048 0.142857142857143
"8" 0.18952380952381 0.147619047619048 0.114285714285714
"9" 0.133333333333333 0.0952380952380952 0.0746345250226241
"10" 0.194285714285714 0.157142857142857 0.146961433124417
"11" 0.186666666666667 0.152380952380952 0.185714285714286
"12" 0.226666666666667 0.171428571428571 0.142857142857143
"13" 0.253333333333333 0.216666666666667 0.228571428571429
"14" 0.207619047619048 0.133333333333333 0.114285714285714
"15" 0.187619047619048 0.142857142857143 0.126003922624658
"16" 0.201904761904762 0.147619047619048 0.140247434059107
"17" 0.183809523809524 0.142857142857143 0.128571428571429
"18" 0.120952380952381 0.0857142857142857 0.114285714285714
"19" 0.214285714285714 0.152380952380952 0.1
"20" 0.152380952380952 0.103571428571429 0.0975628239239109
"21" 0.178095238095238 0.119047619047619 0.0571428571428571
"22" 0.182857142857143 0.104761904761905 0.114285714285714
"23" 0.0952380952380952 0.0619047619047619 0.0638768520284723
"24" 0.128571428571429 0.075 0.0571428571428571
"25" 0.155238095238095 0.114285714285714 0.157142857142857
"26" 0.18952380952381 0.123809523809524 0.114285714285714
"27" 0.241904761904762 0.180952380952381 0.214285714285714
"28" 0.164761904761905 0.125 0.118149188587298
"29" 0.144761904761905 0.104761904761905 0.0871724489827583
"30" 0.165714285714286 0.119047619047619 0.128571428571429
"31" 0.15047619047619 0.128571428571429 0.0794265579004085
"32" 0.148571428571429 0.0952380952380953 0.114285714285714
"33" 0.214285714285714 0.147619047619048 0.142857142857143
"34" 0.123809523809524 0.0857142857142857 0.0857142857142857
"35" 0.201904761904762 0.146666666666667 0.1
"36" 0.175238095238095 0.138095238095238 0.1
"37" 0.195238095238095 0.185714285714286 0.198348071382814
"38" 0.244761904761905 0.204761904761905 0.169118077175376
"39" 0.18 0.104761904761905 0.0804883007601566
"40" 0.253333333333333 0.195238095238095 0.2
"41" 0.160952380952381 0.128571428571429 0.109783454370156
"42" 0.206666666666667 0.152380952380952 0.121011558045255
"43" 0.15047619047619 0.104761904761905 0.171428571428571
"44" 0.157142857142857 0.114285714285714 0.0989776973045212
"45" 0.0904761904761905 0.080952380952381 0.0857142857142857
"46" 0.180952380952381 0.147619047619048 0.142857142857143
"47" 0.196190476190476 0.133333333333333 0.114285714285714
"48" 0.169523809523809 0.114285714285714 0.0901873014583093
"49" 0.102857142857143 0.0428571428571429 0.0586272476978035
"50" 0.16 0.114285714285714 0.114285714285714
