"MaMi" "kNN" "wKNN"
"1" 0.231186440677966 0.305084745762712 0.305084745762712
"2" 0.168813559322034 0.220338983050847 0.220338983050847
"3" 0.190508474576271 0.23728813559322 0.23728813559322
"4" 0.247457627118644 0.271186440677966 0.271186440677966
"5" 0.184406779661017 0.203389830508475 0.203389830508475
"6" 0.200677966101695 0.254237288135593 0.254237288135593
"7" 0.173559322033898 0.254237288135593 0.254237288135593
"8" 0.150508474576271 0.169491525423729 0.169491525423729
"9" 0.196610169491525 0.254237288135593 0.254237288135593
"10" 0.175593220338983 0.220338983050847 0.220338983050847
"11" 0.132881355932203 0.186440677966102 0.186440677966102
"12" 0.159322033898305 0.220338983050847 0.220338983050847
"13" 0.143728813559322 0.169491525423729 0.169491525423729
"14" 0.151864406779661 0.23728813559322 0.23728813559322
"15" 0.155932203389831 0.186440677966102 0.186440677966102
"16" 0.257627118644068 0.355932203389831 0.355932203389831
"17" 0.199322033898305 0.271186440677966 0.271186440677966
"18" 0.196610169491525 0.203389830508475 0.203389830508475
"19" 0.189830508474576 0.23728813559322 0.23728813559322
"20" 0.200677966101695 0.271186440677966 0.271186440677966
"21" 0.210169491525424 0.271186440677966 0.271186440677966
"22" 0.233220338983051 0.23728813559322 0.23728813559322
"23" 0.145762711864407 0.186440677966102 0.186440677966102
"24" 0.152542372881356 0.220338983050847 0.220338983050847
"25" 0.231864406779661 0.220338983050847 0.220338983050847
"26" 0.268474576271186 0.271186440677966 0.271186440677966
"27" 0.183050847457627 0.254237288135593 0.254237288135593
"28" 0.199322033898305 0.220338983050847 0.220338983050847
"29" 0.184406779661017 0.23728813559322 0.23728813559322
"30" 0.216949152542373 0.288135593220339 0.288135593220339
"31" 0.154576271186441 0.186440677966102 0.186440677966102
"32" 0.23728813559322 0.305084745762712 0.305084745762712
"33" 0.258983050847458 0.322033898305085 0.322033898305085
"34" 0.203389830508475 0.288135593220339 0.288135593220339
"35" 0.131525423728814 0.169491525423729 0.169491525423729
"36" 0.233898305084746 0.254237288135593 0.254237288135593
"37" 0.243389830508475 0.305084745762712 0.305084745762712
"38" 0.142372881355932 0.135593220338983 0.135593220338983
"39" 0.126779661016949 0.135593220338983 0.135593220338983
"40" 0.168135593220339 0.305084745762712 0.305084745762712
"41" 0.195254237288136 0.203389830508475 0.203389830508475
"42" 0.199322033898305 0.271186440677966 0.271186440677966
"43" 0.168813559322034 0.186440677966102 0.186440677966102
"44" 0.143728813559322 0.23728813559322 0.23728813559322
"45" 0.164745762711864 0.23728813559322 0.23728813559322
"46" 0.169491525423729 0.271186440677966 0.271186440677966
"47" 0.128813559322034 0.186440677966102 0.186440677966102
"48" 0.177627118644068 0.23728813559322 0.23728813559322
"49" 0.150508474576271 0.203389830508475 0.203389830508475
"50" 0.16135593220339 0.23728813559322 0.23728813559322
