"MaMi" "kNN" "wKNN"
"1" 0.0655270655270655 0.0541310541310541 0.0769230769230769
"2" 0.06997150997151 0.0512820512820513 0.0331574939278559
"3" 0.0598290598290598 0.0655270655270655 0.0256410256410256
"4" 0.0898005698005698 0.0712250712250712 0.0743656114122013
"5" 0.0482051282051282 0.0398860398860399 0.023171530530319
"6" 0.0576638176638177 0.0484330484330484 0.0769230769230769
"7" 0.0882051282051282 0.0541310541310541 0.0769230769230769
"8" 0.0885470085470085 0.0740740740740741 0.0512820512820513
"9" 0.0548148148148148 0.0512820512820513 0.0769230769230769
"10" 0.0303133903133903 0.0341880341880342 0.0271257437304396
"11" 0.102564102564103 0.0740740740740741 0.0865784169506789
"12" 0.0774928774928775 0.0541310541310541 0.0184437175900843
"13" 0.0784045584045584 0.0712250712250712 0.0540011691785961
"14" 0.0577777777777778 0.056980056980057 0.0656522066130813
"15" 0.0854700854700855 0.0740740740740741 0.102564102564103
"16" 0.108603988603989 0.094017094017094 0.102564102564103
"17" 0.0404558404558405 0.0427350427350427 0.00795148100217116
"18" 0.0437606837606838 0.0313390313390313 0.102564102564103
"19" 0.0632478632478632 0.0655270655270655 0.0512820512820513
"20" 0.0694017094017094 0.0398860398860399 0.0460716374060141
"21" 0.0509401709401709 0.0427350427350427 0
"22" 0.0295156695156695 0.0199430199430199 0.0256410256410256
"23" 0.148262108262108 0.0826210826210826 0.0731176246448088
"24" 0.060968660968661 0.0427350427350427 0.0387310927147162
"25" 0.0863817663817664 0.0769230769230769 0.0769230769230769
"26" 0.0124216524216524 0.0256410256410256 0
"27" 0.0586894586894587 0.0455840455840456 0.0336993162648828
"28" 0.109059829059829 0.108262108262108 0.0889181276654963
"29" 0.0353276353276353 0.0272435897435897 0
"30" 0.135270655270655 0.108262108262108 0.0911088450211215
"31" 0.0731623931623932 0.0427350427350427 0
"32" 0.0557264957264957 0.0512820512820513 0.0512820512820513
"33" 0.05002849002849 0.0455840455840456 0.0270736635164661
"34" 0.0707692307692308 0.0797720797720798 0.0769230769230769
"35" 0.0548148148148148 0.056980056980057 0.0512820512820513
"36" 0.117264957264957 0.0683760683760684 0.0768307625090423
"37" 0.0978917378917379 0.0797720797720798 0.0553051631059196
"38" 0.0985754985754986 0.0854700854700855 0.102564102564103
"39" 0.115327635327635 0.128205128205128 0.0971974740747274
"40" 0.0682621082621083 0.0712250712250712 0.0512820512820513
"41" 0.096980056980057 0.0854700854700855 0.0680715842067871
"42" 0.0486609686609687 0.0313390313390313 0.0512820512820513
"43" 0.0974358974358975 0.0826210826210826 0.102564102564103
"44" 0.0404558404558405 0.0427350427350427 0.0283210492038693
"45" 0.124558404558405 0.102564102564103 0.101868894010451
"46" 0.0472934472934473 0.0398860398860399 0.0256410256410256
"47" 0.104501424501425 0.0769230769230769 0.0512820512820513
"48" 0.0455840455840456 0.0427350427350427 0.027546734266708
"49" 0.0697435897435898 0.0655270655270655 0.0500557189380276
"50" 0.0745299145299145 0.0826210826210826 0.0811191222921957
