"MaMi" "kNN" "wKNN"
"1" 0.14328 0.45385 0.15385
"2" 0.09146 0.405 0.15
"3" 0.05262 0.315 0.1158
"4" 0.09965 0.45882 0.29412
"5" 0.05913 0.35114 0.0625
"6" 0.05074 0.34706 0.19977
"7" 0.07421 0.36316 0.15789
"8" 0.06632 0.38333 0.33333
"9" 0.0962 0.48125 0.25
"10" 0.06449 0.365 0.30313
"11" 0.09169 0.425 0.37851
"12" 0.09325 0.41364 0.15479
"13" 0.04154 0.27895 0.05263
"14" 0.05823 0.32174 0.14569
"15" 0.09059 0.4 0.20599
"16" 0.07239 0.39474 0.31251
"17" 0.08211 0.42273 0.24788
"18" 0.02876 0.26471 0.20277
"19" 0.04613 0.36 0.25131
"20" 0.06159 0.3619 0.14286
"21" 0.0726 0.39 0.14695
"22" 0.08907 0.42778 0.22222
"23" 0.06747 0.4 0.22607
"24" 0.07757 0.38 0.16146
"25" 0.08179 0.37391 0.25332
"26" 0.05776 0.29545 0.18182
"27" 0.05826 0.34 0.1
"28" 0.05452 0.295 0.22194
"29" 0.07042 0.32174 0.20717
"30" 0.1141 0.50091 0.15
"31" 0.03415 0.30714 0.16976
"32" 0.07899 0.32609 0.04348
"33" 0.04742 0.32667 0.20282
"34" 0.06309 0.315 0.20013
"35" 0.0794 0.37143 0.34147
"36" 0.07031 0.33926 0.13636
"37" 0.08756 0.37619 0.2381
"38" 0.09719 0.4 0.24011
"39" 0.09361 0.42 0.29789
"40" 0.05949 0.37778 0.11111
"41" 0.12752 0.47391 0.30435
"42" 0.08507 0.41429 0.19048
"43" 0.06802 0.3 0.18687
"44" 0.09197 0.45714 0.32428
"45" 0.05649 0.35294 0.17647
"46" 0.04798 0.36429 0.18184
"47" 0.12604 0.4619 0.33292
"48" 0.06001 0.31 0.14542
"49" 0.11038 0.40952 0.30437
"50" 0.08197 0.35 0.22727
