"V1" "V2"
"1" 0.926450793650794 0.949661904761905
"2" 0.957493279569892 0.974690860215054
"3" 0.858535772263451 0.923967996289425
"4" 0.907425130208333 0.989739583333333
"5" 0.923140495867769 0.951152943577186
"6" 0.911570881226054 0.955370689655172
"7" 0.89045661999291 0.939855289200047
"8" 0.914198717948718 0.94296568627451
"9" 0.894211122928795 0.963759049858188
"10" 0.877601713762428 0.896171016483516
"11" 0.904040896358544 0.91341162464986
"12" 0.909785714285714 0.964714285714286
"13" 0.941292965296198 0.954707992558208
"14" 0.89474796037296 0.961220680361305
"15" 0.934795012679628 0.987002676810369
"16" 0.9205078125 0.949954212454212
"17" 0.951826388888889 0.965956439393939
"18" 0.952983333333333 0.973075
"19" NA NA
"20" 0.920834605209605 0.931587683150183
"21" 0.928161075036075 0.969780393217893
"22" 0.818850277402909 0.93506897585845
"23" 0.917387820512821 0.95413327991453
"24" 0.903660300925926 0.952705439814815
"25" 0.885034893267652 0.904562807881773
"26" 0.899085737179487 0.935245993589744
"27" 0.96142265795207 0.986140522875817
"28" 0.885611559139785 0.933486943164363
"29" 0.949682088744589 0.981601731601732
"30" 0.930661525974026 0.969167681277056
"31" 0.908445216049383 0.927083333333333
"32" 0.877391025641026 0.915304029304029
"33" 0.935569234006734 0.962268518518519
"34" 0.900271682340648 0.968129571577848
"35" 0.949254261363636 0.966238839285714
"36" 0.905243475394338 0.967293003930935
"37" 0.948595238095238 0.980833333333333
"38" 0.910110967463909 0.954094483947425
"39" 0.875476579520697 0.958842981637099
"40" 0.912717569786536 0.958333333333333
"41" 0.945340476190476 0.978295833333333
"42" 0.879317583514887 0.942447916666667
"43" 0.905080856643357 0.926664481351982
"44" 0.891501322751323 0.966929563492064
"45" 0.911681763285024 0.918683071658615
"46" 0.917481884057971 0.948582839262187
"47" 0.943735599078341 0.962896025345622
"48" NA NA
"49" 0.886678136678137 0.955228105228105
"50" 0.897393849206349 0.923939484126984
"51" 0.910361552028219 0.914340828924162
"52" 0.912883597883598 0.931812169312169
"53" 0.932146248812916 0.967592592592593
"54" 0.930508072174739 0.94604997625831
"55" 0.927551663306452 0.965404485887097
"56" 0.92077806122449 0.956904761904762
"57" 0.981369047619048 0.986732492997199
"58" 0.948477359693877 0.946368339002268
"59" 0.850665509259259 0.891255787037037
"60" 0.892502572016461 0.928780864197531
"61" 0.869482526881721 0.969583333333333
"62" 0.928205128205128 0.934197324414716
"63" 0.920462053571429 0.944699404761905
"64" 0.902780112044818 0.931781712685074
"65" 0.882175274802003 0.941791183726668
"66" 0.852089076246334 0.919269428152493
"67" 0.929831973581974 0.970090326340326
"68" 0.957740740740741 0.964528935185185
"69" 0.906320191158901 0.958794802867384
"70" 0.866333333333333 0.875875
"71" 0.930357142857143 0.962053571428571
"72" 0.932248964803313 0.957590579710145
"73" 0.876336805555555 0.916805555555556
"74" 0.861752136752137 0.954428418803419
"75" 0.92385070947571 0.949708393458393
"76" 0.906968878600823 0.94758487654321
"77" 0.888608150921659 0.93341541858679
"78" 0.897823220550493 0.953753737844647
"79" 0.93854188422445 0.976933871136174
"80" 0.962316176470588 0.980225840336134
"81" 0.909064913844326 0.943626522578728
"82" 0.948010651629073 0.98734335839599
"83" 0.896931168300654 0.937357026143791
"84" 0.924537037037037 0.967455322455323
"85" 0.881217105263158 0.921282894736842
"86" 0.926767676767677 0.959087301587302
"87" 0.930790404040404 0.975997474747475
"88" 0.875811862587225 0.915382447665056
"89" 0.933789910600256 0.949338282247765
"90" 0.884332074175824 0.951274038461538
"91" 0.915043767507003 0.98656512605042
"92" 0.908324510634293 0.945228096179183
"93" 0.898424388111888 0.955698572261072
"94" 0.894429419277289 0.967373788595898
"95" 0.848819698819699 0.851475376475377
"96" 0.949735576923077 0.951410256410257
"97" 0.920524691358025 0.953829966329967
"98" 0.9328125 0.9840625
"99" 0.93291015625 0.976591796875
"100" 0.897116815476191 0.944099702380953
