"V1" "V2"
"1" 0.04 0.125
"2" 0.08878 0.2381
"3" 0.07707 0.2
"4" 0.09756 0.25
"5" 0.07512 0.31579
"6" 0.04 0.13333
"7" 0.08878 0.26316
"8" 0.05659 0.16667
"9" 0.06439 0.15
"10" 0.03317 0.15385
"11" 0.06439 0.14286
"12" 0.07317 0.17391
"13" 0.01756 0.08696
"14" 0.04 0.15789
"15" 0.10439 0.31579
"16" 0.01561 0
"17" 0.05268 0.2
"18" 0.07317 0.25
"19" 0.04 0.05556
"20" 0.06439 0.14286
"21" 0.02439 0.11111
"22" 0.08 0.21739
"23" 0.04 0.10526
"24" 0.10439 0.18182
"25" 0.05561 0.14286
"26" 0.09756 0.22727
"27" 0.05756 0.17647
"28" 0.08878 0.2
"29" 0.05756 0.18182
"30" 0.05756 0.1875
"31" 0.02829 0.125
"32" 0.05951 0.2381
"33" 0.03122 0.08696
"34" 0.04878 0.125
"35" 0.06829 0.23529
"36" 0.06146 0.15
"37" 0.08195 0.21053
"38" 0.01561 0.05882
"39" 0.05561 0.125
"40" 0.04 0.11765
"41" 0.14634 0.36842
"42" 0.08 0.27778
"43" 0.12195 0.36842
"44" 0.07317 0.17647
"45" 0.05561 0.125
"46" 0.02634 0.1875
"47" 0.06439 0.23529
"48" 0.08878 0.2381
"49" 0.11122 0.2381
"50" 0.04 0.21053
"51" 0.03317 0.125
"52" 0.06439 0.26667
"53" 0.06439 0.23529
"54" 0.06439 0.2381
"55" 0.06146 0.19048
"56" 0.08 0.21739
"57" 0.04195 0.2
"58" 0 0
"59" 0.03317 0.11765
"60" 0.04878 0.19048
"61" 0.08 0.18182
"62" 0.02439 0.17647
"63" 0.12878 0.27273
"64" 0.05073 0.25
"65" 0.04878 0.13333
"66" 0.08 0.21053
"67" 0.05561 0.16667
"68" 0.08195 0.25
"69" 0.04 0.2
"70" 0.0478 0.23529
"71" 0.08878 0.21053
"72" 0.05756 0.22222
"73" 0.06439 0.15789
"74" 0.02439 0.05556
"75" 0.12878 0.31579
"76" 0.08683 0.27273
"77" 0.05756 0.14286
"78" 0.04878 0.17647
"79" 0.03317 0.16667
"80" 0.04878 0.13636
"81" 0.04 0.11765
"82" 0.08 0.19048
"83" 0.09756 0.22222
"84" 0.07317 0.21053
"85" 0.02439 0.11765
"86" 0.04 0.1
"87" 0.08195 0.33333
"88" 0.09756 0.25
"89" 0.04 0.11111
"90" 0.01756 0.125
"91" 0.08 0.29412
"92" 0.0078 0.10526
"93" 0.02439 0.0625
"94" 0.06439 0.16667
"95" 0.04 0.05263
"96" 0.03707 0.14286
"97" 0.13756 0.2069
"98" 0 0
"99" 0.0439 0.17647
"100" 0.06439 0.23077
