"V1" "V2"
"1" 0.02557 0.22552
"2" 0.03059 0.26947
"3" 0.02956 0.2855
"4" 0.03228 0.28398
"5" 0.02166 0.22828
"6" 0.01227 0.20069
"7" 0.01 0.20463
"8" 0.03105 0.27745
"9" 0.02067 0.22977
"10" 0.02265 0.25405
"11" 0.02164 0.21032
"12" 0.0282 0.2525
"13" 0.02066 0.22223
"14" 0.02546 0.23976
"15" 0.03741 0.27015
"16" 0.03064 0.25156
"17" 0.0227 0.23333
"18" 0.02464 0.23838
"19" 0.02299 0.24592
"20" 0.02755 0.25214
"21" 0.02001 0.23037
"22" 0.03703 0.26647
"23" 0.01245 0.212
"24" 0.01304 0.21455
"25" 0.03773 0.27818
"26" 0.05609 0.29187
"27" 0.01448 0.23379
"28" 0.02772 0.26491
"29" 0.0461 0.32696
"30" 0.03737 0.28147
"31" 0.03306 0.26899
"32" 0.02534 0.2338
"33" 0.02731 0.26149
"34" 0.02353 0.23687
"35" 0.01411 0.19063
"36" 0.02319 0.27865
"37" 0.00969 0.20069
"38" 0.0246 0.22938
"39" 0.01808 0.23941
"40" 0.03246 0.2463
"41" 0.02568 0.24375
"42" 0.02623 0.25667
"43" 0.0326 0.25714
"44" 0.01523 0.21353
"45" 0.03607 0.26937
"46" 0.03107 0.25917
"47" 0.04394 0.29529
"48" 0.01945 0.2305
"49" 0.02038 0.25093
"50" 0.06 0.30811
"51" 0.01389 0.19852
"52" 0.03331 0.25515
"53" 0.02257 0.22519
"54" 0.01875 0.20971
"55" 0.02577 0.23021
"56" 0.02126 0.23562
"57" 0.02144 0.23517
"58" 0.02749 0.2505
"59" 0.02503 0.26353
"60" 0.0415 0.2573
"61" 0.01899 0.19703
"62" 0.02226 0.26424
"63" 0.03367 0.26903
"64" 0.03262 0.27771
"65" 0.01852 0.22954
"66" 0.05396 0.31527
"67" 0.02338 0.24815
"68" 0.01649 0.22941
"69" 0.01157 0.19481
"70" 0.01148 0.19613
"71" 0.0174 0.21935
"72" 0.0383 0.26242
"73" 0.03098 0.26743
"74" 0.02049 0.25529
"75" 0.02138 0.24
"76" 0.02721 0.27077
"77" 0.03007 0.25455
"78" 0.02461 0.25818
"79" 0.00974 0.19724
"80" 0.01332 0.21519
"81" 0.02346 0.23
"82" 0.01943 0.23
"83" 0.03871 0.26842
"84" 0.03169 0.2625
"85" 0.01882 0.21493
"86" 0.02166 0.21892
"87" 0.02948 0.22848
"88" 0.01919 0.23938
"89" 0.01353 0.20493
"90" 0.03549 0.26848
"91" 0.02036 0.22581
"92" 0.01348 0.20667
"93" 0.00896 0.19467
"94" 0.01001 0.18867
"95" 0.03868 0.27375
"96" 0.01822 0.20667
"97" 0.01661 0.23688
"98" 0.02265 0.22867
"99" 0.03396 0.26969
"100" 0.02922 0.26606
