"V1" "V2"
"1" 0.14722 0.47917
"2" 0.18011 0.4625
"3" 0.18913 0.45455
"4" 0.13822 0.51385
"5" 0.11548 0.42273
"6" 0.21583 0.49091
"7" 0.15075 0.51304
"8" 0.14349 0.43165
"9" 0.20232 0.55
"10" 0.09349 0.37727
"11" 0.15296 0.44074
"12" 0.15628 0.53478
"13" 0.25535 0.55278
"14" 0.16278 0.48077
"15" 0.15954 0.47778
"16" 0.19601 0.5
"17" 0.10365 0.41
"18" 0.13628 0.55238
"19" 0.17294 0.564
"20" 0.18498 0.53333
"21" 0.13829 0.448
"22" 0.11323 0.48235
"23" 0.16691 0.488
"24" 0.11035 0.38148
"25" 0.12577 0.41855
"26" 0.16477 0.46667
"27" 0.13171 0.39615
"28" 0.10193 0.41579
"29" 0.11553 0.384
"30" 0.15719 0.48333
"31" 0.13128 0.46522
"32" 0.15015 0.45
"33" 0.13297 0.4
"34" 0.11691 0.5
"35" 0.19522 0.54286
"36" 0.15571 0.42695
"37" 0.16289 0.47147
"38" 0.14814 0.425
"39" 0.19966 0.58846
"40" 0.10414 0.42381
"41" 0.15219 0.45
"42" 0.16359 0.43
"43" 0.19429 0.58462
"44" 0.19594 0.596
"45" 0.14955 0.48846
"46" 0.24095 0.58
"47" 0.17351 0.56957
"48" 0.19163 0.51202
"49" 0.13789 0.41288
"50" 0.1445 0.50207
"51" 0.20341 0.53377
"52" 0.12718 0.46087
"53" 0.10996 0.45789
"54" 0.12979 0.42308
"55" 0.17097 0.51429
"56" 0.21414 0.55
"57" 0.17017 0.51538
"58" 0.09274 0.42105
"59" 0.16886 0.54348
"60" 0.13337 0.41923
"61" 0.19787 0.53871
"62" 0.11932 0.4087
"63" 0.13981 0.41111
"64" 0.16501 0.47657
"65" 0.13218 0.47619
"66" 0.12371 0.53333
"67" 0.18465 0.532
"68" 0.13675 0.48854
"69" 0.1709 0.49895
"70" 0.20744 0.51847
"71" 0.1036 0.42338
"72" 0.20444 0.52759
"73" 0.08037 0.28696
"74" 0.1545 0.516
"75" 0.18917 0.62174
"76" 0.1587 0.47308
"77" 0.17667 0.5913
"78" 0.16576 0.56957
"79" 0.16818 0.56818
"80" 0.16277 0.56364
"81" 0.23021 0.56563
"82" 0.23082 0.56563
"83" 0.10353 0.375
"84" 0.14897 0.44545
"85" 0.19051 0.53846
"86" 0.16033 0.45357
"87" 0.15281 0.49091
"88" 0.14899 0.52381
"89" 0.19847 0.53793
"90" 0.1369 0.472
"91" 0.19798 0.50333
"92" 0.20582 0.60291
"93" 0.2038 0.54424
"94" 0.13219 0.47603
"95" 0.11635 0.43182
"96" 0.09853 0.48125
"97" 0.15021 0.52879
"98" 0.12637 0.48
"99" 0.11993 0.44704
"100" 0.2157 0.59643
