"MaMi" "kNN"
"1" 0.49288 0.54237
"2" 0.42938 0.45763
"3" 0.3707 0.41431
"4" 0.451 0.51224
"5" 0.48565 0.55556
"6" 0.44836 0.47269
"7" 0.47247 0.49906
"8" 0.32829 0.41996
"9" 0.39556 0.4162
"10" 0.36429 0.38618
"11" 0.35337 0.371
"12" 0.38546 0.44633
"13" 0.41348 0.45951
"14" 0.40452 0.44633
"15" 0.42426 0.49153
"16" 0.46245 0.48964
"17" 0.40678 0.46516
"18" 0.4064 0.43126
"19" 0.44881 0.49341
"20" 0.31857 0.37288
"21" 0.41537 0.48023
"22" 0.37379 0.36158
"23" 0.39345 0.42938
"24" 0.33228 0.37476
"25" 0.40723 0.45198
"26" 0.40934 0.47269
"27" 0.44045 0.48776
"28" 0.46463 0.52166
"29" 0.44181 0.47646
"30" 0.34569 0.38041
"31" 0.44972 0.51789
"32" 0.4226 0.43691
"33" 0.35194 0.39171
"34" 0.41936 0.46516
"35" 0.35247 0.38418
"36" 0.37409 0.40301
"37" 0.46863 0.50847
"38" 0.43096 0.45009
"39" 0.32957 0.3936
"40" 0.36166 0.40866
"41" 0.52301 0.56874
"42" 0.40911 0.45951
"43" 0.47058 0.49718
"44" 0.40181 0.42373
"45" 0.44791 0.43503
"46" 0.3536 0.371
"47" 0.40309 0.44833
"48" 0.32053 0.35028
"49" 0.33823 0.39171
"50" 0.48798 0.49906
"51" 0.3948 0.44068
"52" 0.4513 0.46516
"53" 0.43488 0.47081
"54" 0.44068 0.46516
"55" 0.38388 0.4275
"56" 0.44618 0.45386
"57" 0.31164 0.3617
"58" 0.44512 0.50094
"59" 0.4049 0.4275
"60" 0.39676 0.39736
"61" 0.42832 0.46328
"62" 0.33582 0.39736
"63" 0.42486 0.45574
"64" 0.44979 0.50471
"65" 0.43186 0.48399
"66" 0.46079 0.44068
"67" 0.43315 0.48129
"68" 0.38102 0.44821
"69" 0.37183 0.3823
"70" 0.43608 0.4162
"71" 0.40505 0.46893
"72" 0.43766 0.51412
"73" 0.39962 0.4275
"74" 0.49853 0.54426
"75" 0.47676 0.51224
"76" 0.38237 0.42185
"77" 0.33303 0.41243
"78" 0.38275 0.43691
"79" 0.4525 0.46893
"80" 0.38373 0.42938
"81" 0.4354 0.48211
"82" 0.3936 0.45009
"83" 0.3603 0.42938
"84" 0.41627 0.45574
"85" 0.43465 0.51224
"86" 0.37755 0.38983
"87" 0.34923 0.40678
"88" 0.39691 0.46893
"89" 0.36942 0.43691
"90" 0.42832 0.48211
"91" 0.44685 0.50471
"92" 0.46569 0.53107
"93" 0.46606 0.51601
"94" 0.44226 0.45198
"95" 0.45024 0.50659
"96" 0.49333 0.51412
"97" 0.43367 0.48023
"98" 0.46908 0.53296
"99" 0.42591 0.47834
"100" 0.42403 0.42185
