"V1" "V2"
"1" 0.06154 0.3375
"2" 0.07387 0.32632
"3" 0.06139 0.34118
"4" 0.05674 0.35
"5" 0.08137 0.35
"6" 0.08527 0.27826
"7" 0.08258 0.33636
"8" 0.03329 0.26316
"9" 0.03746 0.25556
"10" 0.06279 0.34286
"11" 0.08683 0.33043
"12" 0.0418 0.24
"13" 0.08219 0.33
"14" 0.07918 0.3875
"15" 0.10154 0.39524
"16" 0.05928 0.29412
"17" 0.04862 0.3
"18" 0.09292 0.39048
"19" 0.0745 0.41176
"20" 0.04663 0.25625
"21" 0.02603 0.2
"22" 0.03087 0.2
"23" 0.04008 0.23529
"24" 0.0656 0.32
"25" 0.04738 0.22
"26" 0.08718 0.33333
"27" 0.06611 0.29524
"28" 0.05233 0.30588
"29" 0.04375 0.28571
"30" 0.10014 0.56923
"31" 0.07376 0.31111
"32" 0.08195 0.36
"33" 0.06127 0.33333
"34" 0.07871 0.35
"35" 0.03372 0.225
"36" 0.07887 0.35
"37" 0.03044 0.24444
"38" 0.07625 0.35556
"39" 0.16464 0.51429
"40" 0.03984 0.21176
"41" 0.11438 0.44762
"42" 0.04765 0.23333
"43" 0.05811 0.3375
"44" 0.06201 0.29474
"45" 0.08 0.29091
"46" 0.06568 0.28889
"47" 0.13557 0.50476
"48" 0.0969 0.40196
"49" 0.02349 0.2
"50" 0.07344 0.375
"51" 0.11766 0.42
"52" 0.01737 0.2
"53" 0.08523 0.4
"54" 0.10209 0.40952
"55" 0.09253 0.29565
"56" 0.11676 0.43
"57" 0.06369 0.33
"58" 0.04843 0.28235
"59" 0.09705 0.38889
"60" 0.06747 0.3
"61" 0.04082 0.21053
"62" 0.05432 0.25333
"63" 0.01717 0.10526
"64" 0.0695 0.35088
"65" 0.0544 0.29474
"66" 0.04898 0.3
"67" 0.08687 0.33043
"68" 0.04433 0.27368
"69" 0.11099 0.39048
"70" 0.04 0.25556
"71" 0.04273 0.2875
"72" 0.05705 0.31111
"73" 0.0521 0.24545
"74" 0.08082 0.36842
"75" 0.05499 0.28889
"76" 0.0962 0.36522
"77" 0.05803 0.25714
"78" 0.08051 0.33636
"79" 0.03298 0.31667
"80" 0.09666 0.325
"81" 0.05198 0.29474
"82" 0.06619 0.3125
"83" 0.04632 0.2875
"84" 0.05155 0.37333
"85" 0.05428 0.3
"86" 0.09573 0.4
"87" 0.06072 0.31579
"88" 0.05264 0.30392
"89" 0.06548 0.35294
"90" 0.08523 0.35455
"91" 0.07223 0.25833
"92" 0.12105 0.46364
"93" 0.03255 0.2375
"94" 0.09764 0.4
"95" 0.05842 0.34444
"96" 0.09955 0.36522
"97" 0.06693 0.31
"98" 0.03727 0.23529
"99" 0.04098 0.32
"100" 0.0329 0.23158
