"V1" "V2"
"1" 0.022 0.16129
"2" 0.01725 0.16667
"3" 0.04143 0.21622
"4" 0.03917 0.17857
"5" 0.01605 0.16667
"6" 0.04301 0.19192
"7" 0.04 0.2037
"8" 0.05733 0.25926
"9" 0.04482 0.22549
"10" 0.02358 0.2451
"11" 0.04234 0.22549
"12" 0.02275 0.18391
"13" 0.05589 0.2963
"14" 0.03186 0.24242
"15" 0.04542 0.21569
"16" 0.05213 0.28283
"17" 0.02968 0.17284
"18" 0.03239 0.1982
"19" 0.05883 0.3
"20" 0.05379 0.37179
"21" 0.01725 0.2069
"22" 0.04633 0.24074
"23" 0.01198 0.14286
"24" 0.07345 0.2973
"25" 0.0232 0.19792
"26" 0.00972 0.19192
"27" 0.06885 0.23232
"28" 0.04023 0.23333
"29" 0.0745 0.25758
"30" 0.02991 0.1875
"31" 0.05823 0.24138
"32" 0.0397 0.17204
"33" 0.06591 0.26471
"34" 0.05266 0.23656
"35" 0.05831 0.22549
"36" 0.02591 0.22857
"37" 0.0174 0.19792
"38" 0.0275 0.26667
"39" 0.04776 0.2381
"40" 0.0342 0.20952
"41" 0.02614 0.21212
"42" 0.0504 0.30952
"43" 0.0235 0.17949
"44" 0.04294 0.25926
"45" 0.06923 0.21296
"46" 0.01024 0.17204
"47" 0.04105 0.16406
"48" 0.04874 0.23333
"49" 0.01092 0.21429
"50" 0.03992 0.23529
"51" 0.01597 0.15625
"52" 0.04301 0.2451
"53" 0.03149 0.24691
"54" 0.07397 0.22549
"55" 0.04188 0.2037
"56" 0.07284 0.24324
"57" 0.01507 0.13725
"58" 0.01996 0.16129
"59" 0.01981 0.1619
"60" 0.02056 0.20635
"61" 0.05733 0.22222
"62" 0.0119 0.16667
"63" 0.07141 0.23148
"64" 0.03864 0.21296
"65" 0.04987 0.22222
"66" 0.01341 0.16129
"67" 0.0333 0.21333
"68" 0.03653 0.26667
"69" 0.02102 0.14444
"70" 0.02207 0.19048
"71" 0.02576 0.17708
"72" 0.04957 0.26471
"73" 0.04874 0.29412
"74" 0.05831 0.26263
"75" 0.05469 0.26263
"76" 0.02998 0.16162
"77" 0.01424 0.13978
"78" 0.02652 0.16667
"79" 0.01559 0.1381
"80" 0.02185 0.15054
"81" 0.03751 0.22222
"82" 0.03691 0.18018
"83" 0.02991 0.19355
"84" 0.04294 0.21795
"85" 0.00783 0.16129
"86" 0.00949 0.18627
"87" 0.01476 0.12281
"88" 0.06169 0.26316
"89" 0.0342 0.22917
"90" 0.08708 0.29167
"91" 0.06064 0.2619
"92" 0.01386 0.14583
"93" 0.01687 0.19792
"94" 0.0391 0.20202
"95" 0.02508 0.2
"96" 0.01944 0.17333
"97" 0.02478 0.19355
"98" 0.03834 0.22917
"99" 0.04121 0.2
"100" 0.02049 0.14583
