"V1" "V2"
"1" 0.08506 0.2619
"2" 0.07453 0.24
"3" 0.06782 0.26111
"4" 0.0659 0.24091
"5" 0.06897 0.27619
"6" 0.08968 0.23077
"7" 0.09107 0.22917
"8" 0.1331 0.31091
"9" 0.10397 0.26667
"10" 0.07929 0.24783
"11" 0.10948 0.29259
"12" 0.05463 0.20556
"13" 0.03795 0.15882
"14" 0.05223 0.21667
"15" 0.06487 0.23333
"16" 0.10268 0.26
"17" 0.16273 0.30645
"18" 0.05627 0.19048
"19" 0.10077 0.26429
"20" 0.05417 0.20588
"21" 0.06892 0.26471
"22" 0.05451 0.27212
"23" 0.05917 0.22222
"24" 0.10564 0.27727
"25" 0.07271 0.22273
"26" 0.07768 0.30556
"27" 0.11852 0.3
"28" 0.07942 0.26
"29" 0.1116 0.29091
"30" 0.10515 0.30435
"31" 0.14291 0.36667
"32" 0.07162 0.19259
"33" 0.0473 0.19545
"34" 0.07398 0.27143
"35" 0.06488 0.22273
"36" 0.06164 0.22727
"37" 0.08418 0.22917
"38" 0.11055 0.2913
"39" 0.0534 0.225
"40" 0.08892 0.29818
"41" 0.07427 0.24444
"42" 0.0646 0.235
"43" 0.09926 0.248
"44" 0.07274 0.26842
"45" 0.09072 0.26667
"46" 0.0962 0.21786
"47" 0.0665 0.25646
"48" 0.10122 0.2875
"49" 0.06084 0.20417
"50" 0.09376 0.27391
"51" 0.04313 0.17368
"52" 0.11348 0.26429
"53" 0.0651 0.22609
"54" 0.03626 0.17647
"55" 0.18164 0.37857
"56" 0.08864 0.26364
"57" 0.05682 0.17727
"58" 0.07736 0.24348
"59" 0.11577 0.27917
"60" 0.06644 0.21429
"61" 0.05196 0.205
"62" 0.11655 0.2913
"63" 0.09323 0.25
"64" 0.11723 0.3
"65" 0.08375 0.2619
"66" 0.073 0.23684
"67" 0.07126 0.204
"68" 0.10046 0.265
"69" 0.08606 0.27619
"70" 0.06028 0.18261
"71" 0.10474 0.28182
"72" 0.0962 0.25
"73" 0.15984 0.37308
"74" 0.10129 0.25833
"75" 0.07021 0.25556
"76" 0.07969 0.24737
"77" 0.0447 0.19524
"78" 0.08137 0.23913
"79" 0.06081 0.22632
"80" 0.07092 0.235
"81" 0.11933 0.25862
"82" 0.09035 0.24583
"83" 0.05587 0.20476
"84" 0.06472 0.23333
"85" 0.10726 0.26452
"86" 0.07825 0.22174
"87" 0.04215 0.18889
"88" 0.06629 0.2087
"89" 0.07818 0.23889
"90" 0.04963 0.20476
"91" 0.06046 0.22632
"92" 0.07918 0.22609
"93" 0.06554 0.23636
"94" 0.10634 0.28182
"95" 0.07016 0.21579
"96" 0.06997 0.19545
"97" 0.07183 0.19091
"98" 0.11094 0.3
"99" 0.12928 0.34545
"100" 0.03869 0.19412
