"V1" "V2"
"1" 0.122 0.30435
"2" 0.10586 0.325
"3" 0.10014 0.29545
"4" 0.07014 0.26316
"5" 0.121 0.3
"6" 0.13571 0.2963
"7" 0.22457 0.5
"8" 0.16929 0.46296
"9" 0.10029 0.36842
"10" 0.12571 0.3125
"11" 0.17171 0.33333
"12" 0.14171 0.34615
"13" 0.15129 0.35185
"14" 0.13814 0.42857
"15" 0.19771 0.48148
"16" 0.134 0.34615
"17" 0.088 0.20833
"18" 0.13243 0.32667
"19" 0.15214 0.35484
"20" 0.18214 0.54167
"21" 0.11414 0.21154
"22" 0.116 0.33333
"23" 0.09443 0.29167
"24" 0.14114 0.40909
"25" 0.14171 0.40909
"26" 0.15529 0.35185
"27" 0.19229 0.44231
"28" 0.17114 0.37037
"29" 0.14086 0.36364
"30" 0.12286 0.31481
"31" 0.15557 0.33929
"32" 0.12629 0.23333
"33" 0.17343 0.34483
"34" 0.14014 0.40476
"35" 0.12771 0.35185
"36" 0.12257 0.28846
"37" 0.11329 0.30769
"38" 0.15443 0.34615
"39" 0.13229 0.39583
"40" 0.16614 0.40385
"41" 0.15729 0.33333
"42" 0.20543 0.5
"43" 0.13629 0.33333
"44" 0.10729 0.17333
"45" 0.095 0.22917
"46" 0.10514 0.35
"47" 0.12843 0.32609
"48" 0.19571 0.42308
"49" 0.11543 0.34091
"50" 0.20243 0.46429
"51" 0.13029 0.37879
"52" 0.20786 0.46667
"53" 0.184 0.39286
"54" 0.176 0.43103
"55" 0.13914 0.34783
"56" 0.16471 0.30645
"57" 0.12829 0.32609
"58" 0.08186 0.325
"59" 0.10571 0.3
"60" 0.15986 0.42308
"61" 0.15271 0.40278
"62" 0.09457 0.20833
"63" 0.15071 0.31667
"64" 0.09643 0.23913
"65" 0.13971 0.26786
"66" 0.11643 0.29545
"67" 0.17771 0.39655
"68" 0.12129 0.2963
"69" 0.14014 0.375
"70" 0.14529 0.40476
"71" 0.12129 0.25
"72" 0.14043 0.3
"73" 0.13229 0.36957
"74" 0.22671 0.40909
"75" 0.17043 0.44444
"76" 0.10271 0.29545
"77" 0.06129 0.2
"78" 0.16157 0.5
"79" 0.107 0.32692
"80" 0.13414 0.375
"81" 0.16143 0.37037
"82" 0.11357 0.35714
"83" 0.13614 0.34615
"84" 0.14529 0.39583
"85" 0.143 0.24138
"86" 0.13914 0.34
"87" 0.15557 0.35119
"88" 0.13657 0.43478
"89" 0.08314 0.2381
"90" 0.15414 0.38
"91" 0.142 0.31481
"92" 0.11886 0.32609
"93" 0.15957 0.28571
"94" 0.10271 0.23077
"95" 0.18257 0.37634
"96" 0.15614 0.36538
"97" 0.153 0.33929
"98" 0.10686 0.3125
"99" 0.13571 0.34
"100" 0.17686 0.41026
